# 收盤價 MD
# T:2026-09-25 09:26

## [CLOSE]
```csv
代號,收盤價
3189,962.0
2454,5285.0
2330,2475.0
2303,154.0
2327,580.0
2408,503.0
3037,1185.0
2409,34.2
3653,6920.0
2368,1105.0
8046,1240.0
1303,238.0
2308,1910.0
6274,1495.0
3443,8525.0
6182,120.5
2383,5050.0
3105,502.0
3324,1710.0
3026,810.0
3665,2340.0
6213,595.0
4958,475.5
8150,112.0
6488,948.0
2344,171.5
3042,203.0
8299,2125.0
2317,250.5
2449,311.0
3016,160.0
3167,949.0
3017,3555.0
0050,112.4
3711,699.0
3624,140.0
6770,72.0
3008,6245.0
3374,449.0
2481,174.5
7769,5670.0
1727,115.5
6669,2115.0
6672,337.5
3231,184.5
3481,49.55
00981A,30.85
3529,3230.0
3081,2700.0
4979,563.0
2492,311.5
2059,12350.0
2345,1895.0
3264,246.0
2360,2295.0
8996,1530.0
3293,761.0
3661,3770.0
00631L,38.87
6526,840.0
6173,306.5
5483,188.5
2404,1285.0
5274,19835.0
1815,116.0
6510,3310.0
6147,213.5
2382,338.5
00403A,10.88
6531,993.0
2426,96.9
6257,243.0
3605,183.5
8028,269.0
6223,5415.0
2301,287.0
2464,195.5
00919,31.83
6805,2530.0
3406,901.0
3450,513.0
3707,72.8
6139,753.0
00406A,10.0
6933,385.0
1709,43.5
2337,117.0
2342,48.2
6515,5850.0
1560,971.0
2379,749.0
3532,452.5
8064,139.0
4919,136.0
2395,722.0
6426,389.0
3034,543.0
5347,170.5
6533,276.0
8039,258.5
3055,199.0
3006,275.0
3533,1690.0
00685L,12.87
6693,209.5
6643,515.0
3260,378.0
6446,1155.0
8358,511.0
2313,222.5
6207,125.0
6239,287.0
4991,463.5
00918,33.98
3693,729.0
6278,212.0
3491,1555.0
2882,110.5
6442,1530.0
4770,281.5
1326,67.0
0056,56.65
2376,361.5
3094,54.3
2881,150.0
009816,16.57
7792,435.5
6187,1195.0
2357,953.0
2891,68.5
3675,335.0
2603,243.0
6285,238.0
00878,34.88
6456,81.3
2351,219.5
7856,4605.0
5289,1305.0
6683,1520.0
00991A,18.15
6861,279.5
3317,68.3
1590,1210.0
00937B,14.11
1301,64.1
3563,769.0
3363,652.0
4956,44.5
3036,207.0
8040,94.5
1101,25.25
6538,398.0
3035,206.5
2484,72.8
7799,498.0
5425,94.5
3702,117.5
6505,87.2
2887,42.5
2412,145.0
3455,258.0
3576,18.25
7610,1830.0
2455,554.0
2618,42.0
2885,69.2
6205,73.6
3019,135.0
4542,328.0
2884,45.6
2883,38.95
6196,565.0
8069,146.0
6727,505.0
00712,7.82
3234,178.0
5351,108.0
3680,542.0
3044,538.0
6199,124.0
2615,115.5
00927,39.77
4938,91.3
2609,59.6
2489,40.8
009828,10.02
6834,116.0
3498,214.0
00405A,9.39
00687B,26.28
3691,121.0
2324,36.5
6415,425.5
0052,65.4
5536,902.0
6116,14.9
00632R,9.49
8027,184.0
2436,72.4
00679B,25.28
2356,59.9
3045,122.5
7734,2750.0
00830,88.0
3714,67.6
4566,74.3
00929,29.18
