# 收盤價 MD
# T:2026-08-26 05:44

## [CLOSE]
```csv
代號,收盤價
2408,510.0
2330,2400.0
2301,296.0
2327,544.0
8039,291.5
2454,3735.0
2344,179.0
3037,1095.0
2308,1710.0
2303,125.0
6213,530.0
3081,2960.0
2609,63.6
3008,5720.0
1303,188.5
2615,126.5
6770,69.0
3231,178.5
2383,5595.0
8046,1160.0
4979,601.0
3189,835.0
6488,980.0
3443,5570.0
2059,14285.0
3481,46.8
2317,243.0
8299,2085.0
3017,2950.0
3532,378.0
6274,1485.0
6446,1490.0
3450,533.0
3260,418.5
3711,591.0
6669,6440.0
2881,141.5
8996,1215.0
6182,108.0
3105,379.0
3653,5205.0
2603,246.0
0050,104.4
4958,444.0
00981A,28.77
2426,90.8
2360,1965.0
2345,2030.0
3665,2075.0
3006,270.0
8358,429.0
2368,971.0
3026,628.0
00631L,34.68
3661,3865.0
2606,78.0
2337,122.0
1815,109.0
3324,1065.0
2324,40.8
2313,217.5
6147,169.0
3293,711.0
3163,770.0
2486,258.0
6442,1605.0
2637,95.5
3034,555.0
3533,1605.0
2492,268.0
3441,114.0
5289,1510.0
7751,1810.0
3374,311.0
2882,103.0
5274,15400.0
2489,40.55
3167,674.0
6187,1270.0
2464,193.0
2409,25.65
5483,183.0
00919,31.07
2449,239.5
7769,6210.0
2382,328.5
6531,876.0
4939,71.7
6223,5600.0
4931,245.0
2451,299.0
6290,239.0
3529,2195.0
00406A,9.41
3363,623.0
6805,1845.0
00685L,11.34
00403A,9.94
6239,273.5
6226,25.6
2357,925.0
4991,445.0
2455,419.5
2605,36.7
8150,87.5
3605,116.5
00991A,17.63
3362,195.0
6830,491.0
3234,182.5
3406,690.0
5351,115.5
8021,404.0
6472,470.0
5347,150.5
3211,331.0
2395,670.0
2484,79.3
00881,48.5
3491,1270.0
00632R,10.16
2634,66.7
2884,39.0
2891,64.5
6515,6255.0
6173,203.5
6949,1355.0
2379,730.0
3042,185.0
4967,272.5
8210,965.0
009816,15.21
6139,768.0
1802,58.0
3131,2260.0
2883,31.7
6451,423.0
2887,37.15
8103,103.5
2886,47.0
1301,57.8
6538,205.5
2481,137.0
2376,347.5
2351,199.5
3702,110.0
0056,52.55
1216,77.9
3036,198.5
3045,115.5
5536,853.0
8271,230.0
8112,94.0
5608,18.1
6278,181.5
2892,33.8
2049,345.5
8033,179.0
2885,62.4
6257,198.5
00708L,90.8
7795,551.0
8932,112.0
7734,2890.0
3264,213.0
7711,515.0
7750,2350.0
8111,65.6
00929,28.53
7610,1635.0
6505,71.0
00878,32.64
2404,1070.0
2356,65.4
1605,38.45
3044,463.0
2359,145.0
6415,451.5
2890,39.3
6727,470.5
2880,39.8
3090,166.0
6672,270.5
3049,13.5
4904,102.5
1101,24.6
2233,167.5
2474,204.5
0052,61.0
6831,562.0
5871,115.0
6919,105.5
00982A,21.65
6285,233.5
6426,255.0
3706,91.4
1326,58.0
009829,10.33
2412,136.5
00400A,14.38
4938,88.8
4763,44.95
00992A,17.7
5425,87.9
3693,553.0
00663L,99.2
2610,20.4
1519,717.0
3135,180.0
8069,158.5
6691,616.0
8261,177.5
6781,1065.0
2377,144.0
00713,61.65
4977,155.0
2618,42.2
1590,1460.0
00830,82.25
2478,120.5
2612,63.8
1560,677.0
00891,33.67
6196,477.0
4966,556.0
2641,18.9
1504,70.8
6715,363.5
6782,230.0
2002,19.05
3673,66.0
00937B,14.32
2834,16.35
00405A,8.33
6271,199.5
8028,242.0
2493,171.0
00635U,48.07
5904,74.9
2027,50.6
1727,91.3
2441,115.0
3016,96.8
4749,760.0
00738U,54.3
6265,59.4
6414,394.0
00918,33.89
6588,111.5
2645,170.5
5269,1415.0
006208,239.45
1402,29.0
3376,189.0
6789,420.5
3714,59.6
6683,1130.0
8086,115.5
6510,2680.0
3019,133.0
00988A,16.13
2467,535.0
00922,40.37
2542,47.5
6214,181.5
6206,139.5
5328,63.0
00927,35.83
4919,117.0
00407A,9.44
3715,109.5
6176,99.9
00935,55.95
3583,693.0
5880,25.05
2801,23.75
3444,86.6
1102,34.9
1477,201.0
8227,165.0
2399,47.7
6116,14.1
2912,224.0
2472,218.0
3149,64.4
1785,102.5
1513,165.5
4971,554.0
8096,107.5
3680,461.5
3455,240.0
1709,33.75
2221,67.3
3624,87.5
5475,173.0
4908,162.0
6217,154.0
9921,104.5
6168,27.75
1476,319.0
5534,75.3
2312,31.4
2476,120.5
1717,71.7
00637L,19.82
6617,115.5
00675L,300.6
2458,137.5
5388,77.1
2465,89.4
6282,44.0
00679B,25.89
6197,299.0
2392,45.1
4956,35.1
6209,69.0
1795,194.0
3005,115.0
00980A,23.84
2332,20.1
8042,98.9
5439,241.5
6547,56.3
4973,155.0
00953B,9.68
9958,94.8
009821,15.71
8043,132.5
9945,28.75
2369,31.25
3413,285.5
2375,122.5
2613,24.5
4916,101.5
00961,13.12
6706,123.0
2436,63.6
2466,103.0
00687B,27.25
4576,197.0
3490,54.6
2915,59.0
3498,200.0
6907,182.0
6456,67.7
2352,28.15
2353,31.05
00735,101.45
2367,43.05
00662,119.4
2636,74.3
00715L,51.7
6664,346.0
2347,86.7
7788,258.5
3596,159.5
3035,172.0
3388,89.0
3357,209.5
3030,282.5
6449,224.0
3617,247.5
1503,199.5
9904,25.1
3563,656.0
5386,236.0
9914,86.2
3265,168.0
4707,35.15
2385,106.0
1319,82.6
1718,10.65
2485,41.15
6141,45.85
2851,43.75
1409,24.45
6291,383.5
2009,41.25
6533,251.5
6207,100.5
5314,31.45
2428,249.5
5434,521.0
8464,367.5
3707,62.0
1714,16.5
2421,144.0
00947,36.07
6584,594.0
2316,156.0
6269,61.9
2354,60.5
7828,1520.0
6224,79.9
2388,71.9
00923,38.68
2617,31.85
2434,52.2
00646,76.95
8027,169.5
5876,43.75
3152,260.5
6640,980.0
3023,320.5
6525,136.0
7822,925.0
9941,86.8
4989,60.9
6409,1020.0
1722,44.6
00990A,15.1
6834,90.1
2363,50.4
1708,50.6
009826,10.14
8131,61.5
6121,398.0
2371,27.7
1710,15.9
3033,45.95
00984D,10.04
00997A,11.04
6548,70.3
3504,80.7
2845,13.5
6435,261.5
2812,18.95
4915,59.8
8155,324.0
3229,57.4
8064,96.9
8383,63.5
6526,578.0
2855,46.2
00940,12.53
00673R,12.22
1563,65.1
1711,41.25
8110,45.65
00909,46.36
6443,26.45
00892,39.2
1597,130.0
3055,115.5
4541,66.5
6138,283.0
7749,382.0
3712,20.8
2491,42.55
6166,116.0
6191,80.9
3227,194.0
3576,17.1
5340,77.0
3543,41.0
4303,53.2
6108,22.85
3526,278.0
3010,130.0
00795B,25.99
4764,212.0
4542,265.0
6753,139.5
2406,28.3
3305,107.0
2374,66.9
2030,23.65
00877,36.82
00939,22.67
2302,41.6
3162,66.8
6716,127.5
2340,32.6
9105,8.3
3209,52.0
2723,77.7
00751B,30.43
8016,292.5
4772,260.5
6829,217.5
00981B,9.17
3221,49.3
1314,7.9
8070,49.3
6005,30.35
8422,27.2
6719,192.0
3029,110.5
7792,299.0
2207,519.0
00887,16.09
4722,205.0
6739,960.0
2498,40.5
00720B,31.89
00859B,41.18
2305,28.2
1514,100.5
00401A,13.26
00888,32.7
3022,93.0
1608,36.6
7712,147.0
3675,268.0
5292,214.0
6177,48.05
00722B,34.26
8081,253.0
1609,37.35
6146,195.0
4927,35.55
5607,53.9
4766,343.5
6712,156.0
4770,206.5
8926,57.0
8114,195.0
6530,84.6
6284,77.0
2103,28.1
6933,195.5
4976,37.4
2504,31.85
7730,182.5
6579,145.5
00896,27.09
4566,65.1
3689,106.0
1808,36.35
4906,34.55
4551,155.0
00900,18.74
3048,55.6
5443,102.5
5284,322.0
2439,82.3
6218,40.5
00633L,47.96
00731,92.4
2536,20.95
2006,82.0
4416,15.25
5498,52.1
6199,93.7
009820,9.65
2105,31.35
00885,18.5
6179,27.4
6127,47.75
3587,251.5
3645,64.1
00933B,15.65
00865B,48.89
6125,51.6
5243,89.1
9933,42.2
5469,71.4
4760,251.5
8390,100.0
2889,15.6
00725B,33.97
6693,165.5
1810,24.75
2061,50.6
8436,124.5
2633,26.3
4736,137.0
2329,43.35
