# 收盤價 MD
# T:2026-09-16 09:22

## [CLOSE]
```csv
代號,收盤價
2454,4555.0
2330,2380.0
2408,479.5
3008,6275.0
2344,165.5
3105,460.0
2327,531.0
3441,186.0
2455,516.0
2308,1675.0
1303,229.5
6147,201.0
2303,139.0
3406,992.0
3081,2795.0
3653,5485.0
6213,523.0
8046,1065.0
3037,946.0
3017,3150.0
2426,98.1
8358,485.5
3450,524.0
6770,68.6
3443,6130.0
6669,2310.0
4958,474.5
1815,120.0
6274,1360.0
6488,922.0
3189,793.0
6442,1575.0
2615,117.5
3661,3350.0
2409,28.65
2313,217.0
2305,49.4
00919,31.85
6173,298.5
8021,416.0
3665,1955.0
2609,61.1
2383,5120.0
3374,413.0
00981A,28.28
0050,106.4
3481,47.65
3026,738.0
2492,302.0
3324,1290.0
6426,330.0
2368,969.0
8039,276.0
6182,107.5
2301,274.0
2603,239.5
2481,155.0
2468,43.1
3624,124.0
7711,514.0
3491,1400.0
2221,105.0
3029,124.0
3711,600.0
4908,235.0
00918,35.63
6531,910.0
3231,183.0
2317,247.0
8064,118.0
3363,672.0
3605,131.0
6446,1210.0
2891,69.8
2412,143.0
3167,812.0
2345,1830.0
6683,1440.0
6218,52.1
1709,39.05
3006,266.5
2351,252.5
3532,411.5
6805,2030.0
7769,6165.0
3362,175.0
00631L,35.28
7717,527.0
8299,1940.0
2379,717.0
2360,2095.0
6291,484.5
6620,134.0
2337,116.0
2882,110.5
4991,426.5
3016,111.0
00406A,9.33
2881,152.5
2338,46.65
6148,37.2
6505,85.0
6209,79.3
1528,25.5
5314,30.8
2413,53.0
6672,291.5
2884,46.1
2637,104.5
6223,5505.0
2382,336.0
6706,142.0
4971,549.0
5274,17860.0
2887,43.35
3019,135.5
6239,269.0
9958,89.2
6510,3280.0
3529,2655.0
1301,63.6
3034,547.0
2449,258.0
2883,38.6
3042,183.0
1326,67.6
6715,341.5
2395,686.0
6207,109.5
6187,1235.0
7610,1655.0
3163,650.0
3260,390.5
2059,11825.0
6451,411.0
5289,1280.0
3693,680.0
5483,178.5
4939,82.2
2049,329.5
6226,39.9
3234,174.0
00712,8.23
3036,192.5
2464,177.5
5347,154.0
6830,547.0
5475,176.0
0056,55.3
2404,1040.0
6221,29.6
00878,34.27
2605,36.65
3533,1505.0
2324,37.1
3376,172.5
00935,56.0
6515,6345.0
00685L,11.64
00679B,25.48
6139,714.0
6415,416.0
8150,85.5
009816,15.8
5269,1395.0
2312,30.8
00403A,10.0
4977,168.5
3680,496.5
5351,105.5
7799,435.0
0052,61.7
2885,68.6
4915,65.5
2357,930.0
6112,49.5
00991A,16.97
2489,38.7
2880,47.45
00637L,19.18
3707,61.2
2801,28.2
3044,491.5
1802,56.9
4961,182.0
1560,749.0
5340,84.1
5425,89.8
