# 收盤價 MD
# T:2026-09-23 09:27

## [CLOSE]
```csv
代號,收盤價
2330,2500.0
3037,1175.0
3443,8465.0
3189,912.0
2454,5175.0
2327,590.0
2409,35.5
4958,480.5
2408,521.0
8046,1210.0
8299,2255.0
8150,109.0
6182,124.0
2303,159.5
2308,1905.0
3481,50.8
2449,312.5
3105,502.0
3017,3565.0
2344,175.5
2383,5075.0
1303,229.5
3653,6205.0
3374,464.5
8996,1585.0
5483,188.0
2368,1065.0
2481,174.0
6147,217.0
00981A,30.73
6274,1460.0
3711,698.0
3008,6320.0
3529,3115.0
3264,255.0
3707,72.9
6770,72.5
3324,1600.0
3605,181.5
00631L,39.31
3661,3800.0
2317,256.0
3665,2275.0
3167,862.0
3081,2725.0
2492,316.5
6278,212.0
6213,536.0
3533,1675.0
3055,227.0
3026,782.0
6526,836.0
2337,120.5
2345,1915.0
00403A,10.85
4919,134.0
3532,447.0
1815,123.5
2379,788.0
0050,112.9
2464,196.5
6257,242.5
3450,536.0
5274,20435.0
2221,160.0
6510,3585.0
4979,600.0
6223,5480.0
3491,1545.0
6515,5955.0
6805,2595.0
6173,310.5
3016,145.5
6426,391.5
3006,279.0
2360,2450.0
6239,288.0
7856,4600.0
5289,1345.0
3563,769.0
3231,181.0
4956,46.05
5425,94.7
1709,49.7
6531,959.0
6669,2130.0
1560,959.0
2382,341.5
2301,284.5
6446,1180.0
2059,12590.0
3406,929.0
00685L,13.01
3363,647.0
5347,172.0
8039,257.5
2498,42.95
7792,404.5
6116,15.25
2313,224.5
00406A,9.94
1101,25.1
3624,126.0
3034,555.0
2609,59.7
3035,204.0
3675,314.0
6861,268.0
00991A,18.15
2342,46.35
7769,6135.0
3715,126.0
2883,39.05
6168,42.3
2615,114.0
7799,558.0
2404,1170.0
2395,705.0
8028,259.5
2542,40.0
4542,320.0
3693,712.0
3317,65.7
3219,103.5
6933,350.0
0052,65.6
2881,153.5
4991,473.0
2887,42.55
2455,535.0
6187,1215.0
3260,384.5
6683,1595.0
2441,126.5
00919,32.08
2363,59.6
4763,46.25
6209,79.0
3044,531.0
6538,440.0
1326,65.8
00918,34.05
0056,56.85
00407A,10.17
6442,1505.0
00632R,9.45
2356,61.6
4770,266.5
3045,122.0
2324,36.85
7772,189.0
7795,505.0
3714,68.1
2882,111.5
2426,13.02
3645,73.5
5536,892.0
2377,153.0
00830,88.5
1301,63.7
00992A,18.8
00409A,10.18
1802,58.6
2254,86.9
2884,45.7
009828,9.79
5351,108.0
2388,73.8
8261,177.0
2357,946.0
8064,136.0
2351,233.5
2302,44.55
2603,240.0
2885,70.0
1727,105.5
7717,608.0
3211,385.0
2376,366.5
6139,724.0
1595,79.8
2891,69.3
6672,300.5
6706,148.0
3042,184.0
3691,121.5
6505,86.7
3094,52.8
6415,432.0
00935,61.7
2472,220.0
3163,658.0
7610,1900.0
3265,181.5
2801,28.0
2340,36.15
8210,908.0
6166,133.0
3090,167.0
4903,42.5
2489,41.95
8111,76.4
6451,424.5
2030,26.65
2369,31.95
1785,97.4
00878,35.18
3498,208.0
00673R,10.81
6533,260.5
2451,286.0
00663L,113.85
4908,222.5
8069,147.5
2886,50.2
3036,206.5
00961,13.21
4971,562.0
8040,89.2
1590,1260.0
6643,494.0
6285,233.5
1569,65.0
00947,41.13
6830,549.0
2890,44.9
6789,465.0
2493,191.5
6588,117.5
3702,114.5
8103,123.5
2474,208.0
5475,181.5
00927,40.19
2305,63.0
6290,276.5
6214,188.0
2618,42.55
00881,52.7
00400A,15.61
2354,66.1
8021,474.5
2434,70.1
5871,108.0
6282,43.6
6271,226.5
2412,145.0
1314,9.06
6620,127.0
00891,37.83
6834,112.0
3680,536.0
00402A,10.06
2406,30.3
4939,75.2
00988A,16.97
4931,240.0
009820,10.48
2033,39.35
2912,213.5
8358,495.5
3673,66.7
2002,18.6
8255,144.5
5269,1480.0
2486,235.5
2466,118.5
00715L,61.6
6727,481.0
2332,20.1
6715,456.0
00929,29.17
6207,115.0
2329,44.6
2436,70.8
6217,171.5
2892,39.75
5439,254.5
6141,52.3
00670L,215.3
1605,36.95
1809,40.85
6902,174.0
8042,112.5
7828,1920.0
6291,497.5
2353,31.3
3717,26.3
4916,104.5
5880,26.9
4951,96.1
4576,227.0
4938,90.3
5314,26.65
6218,62.1
3312,51.3
2375,120.0
00953B,9.54
2338,47.55
4967,274.0
2241,40.6
6691,639.0
3131,2435.0
009816,16.64
5386,285.0
006208,258.0
6443,27.55
009829,11.2
2049,331.0
2347,92.0
3504,78.9
00998A,16.89
8112,82.4
2413,53.2
1773,165.5
00982A,23.17
6197,316.0
6742,55.4
6919,82.4
2316,161.0
1528,25.85
6668,48.25
8096,84.5
00712,7.97
00675L,345.1
2478,121.5
6547,60.4
3551,184.5
8043,134.0
6414,376.0
00679B,25.58
8227,295.5
00990A,15.94
6693,184.0
3376,179.0
3576,17.95
8027,183.0
6548,74.8
1102,35.7
00662,124.95
2467,528.0
3149,64.7
4906,38.7
4966,577.0
4977,168.0
3033,42.2
1476,278.0
3706,79.1
1710,16.4
2605,37.05
4749,724.0
3019,134.5
3552,43.05
7749,394.0
6957,296.0
6196,537.0
6640,1040.0
6435,250.0
2421,167.0
7711,540.0
7734,2575.0
6525,133.0
1519,713.0
8155,347.0
3014,139.0
00937B,14.25
6205,70.6
6425,74.6
2027,46.4
6949,50.6
2880,46.35
00888,36.34
5443,107.5
3234,173.0
3293,725.0
3357,209.0
3583,709.0
1216,74.7
8131,62.3
2385,104.0
4923,64.1
2610,20.45
1312,14.85
2634,63.2
1717,71.2
6831,513.0
2428,256.0
1504,68.8
2855,57.4
6179,35.8
5285,92.7
2812,19.2
00687B,26.58
6227,133.0
00708L,78.5
6472,422.0
00713,63.55
8086,110.0
8033,170.5
2458,130.5
3362,172.5
3013,85.8
2484,69.8
00411A,10.54
00997A,11.59
00922,44.02
2371,29.45
9945,29.2
8271,201.5
6584,551.0
00909,52.5
00984D,9.85
2889,16.7
3580,103.0
3455,249.5
7788,290.5
1808,32.45
5904,71.1
2444,15.3
6138,277.5
8932,93.8
6829,210.5
4927,43.6
1513,165.5
3490,44.8
2637,101.0
2009,40.1
3031,28.45
2834,18.15
00738U,52.95
6449,212.0
2515,12.05
3380,32.1
00999A,11.36
1711,39.35
5876,49.35
5340,83.2
3294,33.7
6617,140.0
3437,22.35
3229,57.3
6432,62.1
6122,54.4
8054,86.3
2312,31.05
6781,1015.0
3467,87.3
7750,1935.0
8438,73.8
00980A,25.61
8084,37.95
3441,176.5
3029,120.0
6530,100.5
3141,89.5
6907,185.5
5328,52.5
6005,32.65
6226,43.7
7822,874.0
4764,193.5
3135,160.5
2399,47.85
2359,129.5
3339,45.35
4915,64.5
3704,40.8
2233,164.5
4960,23.4
6237,37.4
8016,286.0
00735,110.25
6739,1090.0
3049,12.6
009824,10.61
6937,301.5
2392,42.55
4989,60.7
6133,27.05
2367,42.4
6667,259.5
3005,117.5
4551,160.5
2504,30.7
00923,41.95
6148,38.25
2061,55.0
1409,24.05
6885,30.1
2069,25.0
6945,131.5
009803,21.76
2845,13.45
00930,23.93
1597,136.0
6224,82.2
2606,76.3
8050,60.0
8431,63.4
00994A,17.42
00401A,14.35
00795B,25.7
3305,102.5
6244,24.05
009826,10.1
00646,77.45
9941,79.3
2393,62.7
5864,37.2
6190,68.5
2104,10.85
6191,83.6
00913,53.1
2374,66.8
4147,65.6
00940,13.13
00987A,17.32
3030,269.5
6016,23.9
2491,41.3
4707,29.8
2645,173.0
1503,197.0
00939,24.24
3289,137.0
6176,92.3
6944,728.0
3543,46.0
00895,52.25
4174,30.9
3413,285.0
3138,100.5
4904,106.0
00995A,17.88
5230,21.9
8068,18.6
9904,24.7
4961,179.5
3287,41.7
1714,16.05
00637L,19.97
009802,20.16
6121,376.0
6491,400.5
00991B,14.76
9914,66.7
3718,65.9
8215,28.45
3178,72.0
9105,8.33
1718,10.7
00933B,15.37
2103,27.65
00896,27.6
2208,19.4
3236,43.85
2401,26.1
6269,64.6
00753L,9.18
6120,13.05
00952,18.36
3591,25.15
4722,190.5
2419,29.1
3066,28.5
8926,58.7
00981T,11.9
00968B,8.92
5465,31.65
6869,71.1
2646,20.4
5434,539.0
7810,228.0
6112,48.5
6127,48.55
6664,348.5
6416,115.5
1319,78.9
5471,52.2
2548,93.6
4556,87.2
2468,46.45
3346,23.65
5388,72.8
4540,59.8
3062,22.1
4768,313.0
3022,92.0
9958,91.3
1402,27.95
4973,138.0
00993A,13.9
1708,49.7
6202,58.3
00964,14.77
6199,116.5
2207,522.0
2352,29.25
4743,45.1
00893,46.23
2465,91.4
00892,43.8
8436,106.0
7751,1425.0
6265,48.0
3023,318.5
4924,17.3
5464,90.6
2439,78.3
6719,186.5
00996A,14.64
2501,21.25
3147,233.5
1477,192.0
6862,141.0
00917,22.95
2485,40.0
8422,25.7
00650L,16.63
00865B,48.71
00915,33.24
00900,19.68
6245,85.2
3088,128.0
3708,98.6
2105,30.1
2355,41.85
7765,244.0
6204,101.0
1609,38.05
00404A,9.9
4716,35.82
1229,40.05
00706L,19.21
6243,40.4
6782,236.5
00980D,19.81
3032,80.5
2851,47.25
8070,49.8
2034,21.6
00757,144.45
6206,139.0
6670,269.5
8162,63.2
0055,49.93
6589,52.8
00907,17.86
6532,98.4
00981D,10.16
6234,38.5
7712,160.0
2820,17.15
00642U,30.93
5284,303.0
6118,16.8
3587,239.0
8383,66.3
4541,59.4
5493,91.9
00951,17.4
8454,242.5
3617,242.0
1442,28.0
00720B,31.88
4772,244.0
5522,61.1
00985A,23.57
6146,180.0
00692,96.8
00664R,1.53
6712,161.0
2633,25.7
3596,154.5
00635U,44.8
1608,35.9
7714,162.0
2520,37.0
6811,250.5
3227,184.5
2006,86.0
2480,161.0
3515,214.0
3228,170.0
6177,46.8
6658,178.0
3541,25.2
00934,29.91
8240,51.4
00985B,10.08
6462,99.7
00850,96.7
3297,35.1
00680L,6.31
6477,34.55
00665L,9.18
1810,23.95
2201,29.35
00887,16.27
00989A,17.7
00633L,48.41
6405,41.65
4760,264.0
2915,59.5
2328,47.2
6175,69.9
5243,88.8
6716,117.5
6155,56.8
1736,126.5
00410A,12.35
00725B,33.92
2476,122.0
3545,51.8
00946,15.4
3615,38.9
009805,14.99
7827,163.0
6854,95.6
00751B,29.92
3162,75.0
3221,48.1
6189,48.65
2527,48.25
7812,72.9
00719B,30.87
1514,102.0
3483,77.9
6015,17.95
2211,80.3
3694,51.4
1215,105.0
8464,377.5
9910,69.3
009821,14.39
6788,337.5
4746,48.55
4127,52.0
3479,129.0
2495,38.85
6962,31.85
00912,36.84
3048,50.4
00762,122.75
6603,27.65
6221,30.8
5299,97.9
2838,21.35
4739,79.6
00990B,9.87
3518,32.2
3689,109.0
5515,51.3
1440,13.25
8081,252.5
8390,90.5
3354,28.45
009822,10.03
5498,51.3
6690,178.5
00984A,15.63
6485,68.7
4563,50.8
8114,176.5
9938,38.4
6438,155.0
3535,87.4
8091,216.0
2905,18.45
6901,15.65
9939,124.5
6913,129.5
8011,16.05
2539,35.15
2597,167.0
00965,25.48
6231,224.0
00676R,5.22
4416,13.5
9921,90.1
6261,79.8
6651,152.0
4714,12.2
3508,25.25
6756,99.5
00954,18.56
00910,59.2
2323,10.85
009827,10.4
6023,87.8
2101,29.95
4721,74.9
00770,65.6
1310,8.84
5234,296.0
4304,19.25
6456,188.0
8936,52.1
3059,38.05
3041,23.85
00948B,9.09
1795,177.0
4566,65.2
1722,42.0
00877,39.1
9933,41.1
6409,897.0
3028,62.1
5201,29.05
7402,101.0
5469,72.7
3047,14.65
4949,74.8
3550,24.0
3356,66.5
3169,109.5
8105,15.1
6838,25.3
2731,144.5
7744,537.0
5309,51.7
00911,56.9
2945,38.75
00962,15.08
5258,41.4
5392,40.0
6509,47.3
9917,106.5
00983A,13.42
00882,14.78
00763U,35.83
7728,581.0
3526,270.5
1210,51.9
6108,23.5
00981B,9.04
2617,32.95
5474,166.0
4167,19.7
4526,31.9
00904,43.75
00894,50.25
6840,105.5
6674,18.25
6735,65.0
6596,97.2
009817,8.89
6757,54.3
00905,27.72
1309,13.9
6284,75.8
1563,72.6
009804,24.19
3703,19.75
4162,56.2
00924,33.82
6165,48.7
6923,77.7
2897,11.1
3217,130.0
1721,24.35
2402,54.2
8059,17.4
7805,502.0
7777,35.8
00938,27.1
4532,25.0
6753,133.5
8289,44.9
00897,13.72
5202,14.2
6592,58.0
8083,155.5
8147,136.0
5321,69.2
2457,22.35
4188,14.85
6225,46.2
6605,138.0
4303,34.8
009825,10.03
3594,46.3
009800,13.52
6279,111.5
3078,45.3
00852L,33.49
00733,69.25
00963,12.73
00876,90.5
2612,62.6
6535,78.2
00949,22.21
1905,13.15
1904,25.0
2535,89.6
6903,304.5
3388,81.7
009823,10.51
00640L,110.9
6412,74.6
2727,229.0
4909,35.0
00752,22.96
00958B,8.92
6613,268.5
7738,154.5
6117,62.3
6996,172.0
00408A,10.54
00701,42.13
5508,53.8
1529,16.1
00955,16.37
5902,34.4
00728,71.3
6541,31.3
2641,17.6
6761,165.0
0053,254.75
3176,38.65
6579,153.0
2836,12.2
6292,66.5
7825,75.7
3592,227.0
1591,40.0
3430,107.5
6799,86.6
4105,78.8
1305,12.15
2014,16.55
00928,33.7
3663,61.1
4968,93.0
4953,118.0
7736,68.2
6241,15.75
6140,21.7
4771,215.0
4534,30.45
2072,127.5
3054,59.0
3230,41.5
00920,24.95
6441,25.15
1304,12.3
3010,125.0
3027,19.0
7709,85.5
5288,190.5
3209,45.8
6153,17.15
3701,41.85
7740,117.5
3631,40.4
4976,35.9
8182,39.8
2031,45.3
6679,200.0
1784,61.2
5450,15.0
6026,16.0
6174,43.95
6143,81.8
6689,64.1
