# 收盤價 MD
# T:2026-09-23 05:13

## [CLOSE]
```csv
代號,收盤價
2454,5180.0
2330,2460.0
2303,160.0
2409,36.65
2408,497.0
2308,1900.0
3481,50.5
3189,909.0
2327,571.0
2449,317.0
4958,489.0
8046,1165.0
6488,971.0
3105,501.0
6274,1440.0
2344,171.0
1303,231.5
3711,693.0
3008,6405.0
8150,105.5
3665,2245.0
3661,3715.0
3231,180.5
6182,119.0
6147,219.0
6213,543.0
6669,2115.0
6223,5345.0
8299,2185.0
3037,1120.0
2455,547.0
2317,253.0
7856,4730.0
3026,780.0
8996,1655.0
0050,111.85
1815,122.0
3324,1600.0
00631L,38.52
2368,1040.0
2383,4860.0
3374,487.0
00981A,30.15
3017,3390.0
2345,1915.0
7769,6155.0
6515,5765.0
4979,605.0
5274,20905.0
6770,71.8
2360,2440.0
2492,311.0
3605,171.5
5483,195.0
3081,2825.0
00403A,10.7
8021,477.0
3264,276.5
2301,284.5
6239,292.0
5347,173.0
3406,923.0
2481,171.0
3443,8375.0
6510,3700.0
3653,5830.0
6257,249.0
2059,12670.0
3529,3110.0
6173,303.0
3167,864.0
6805,2500.0
3450,526.0
4919,133.5
3016,132.5
1709,45.95
2382,342.0
1560,950.0
6116,15.45
6526,764.0
3532,434.5
00685L,12.77
6446,1160.0
8028,263.5
2313,222.0
2426,98.8
3714,68.9
3035,203.0
6168,44.0
6278,213.5
6683,1590.0
2337,118.0
2363,60.3
2379,755.0
8039,262.5
00406A,9.84
3006,278.5
2881,154.5
4991,473.0
2376,366.5
3211,385.0
8110,48.95
00918,34.1
00919,32.16
3624,122.0
3044,539.0
0056,56.85
2464,190.5
3034,557.0
6706,149.0
3715,128.5
2887,42.9
3491,1480.0
5536,888.0
6538,445.5
3045,123.0
2883,39.3
00409A,10.07
3260,384.0
8111,77.5
3363,660.0
00405A,9.23
2404,1140.0
2882,112.0
6531,934.0
6456,73.6
00991A,17.88
3055,206.5
2885,70.6
6442,1510.0
009816,16.52
6187,1215.0
5475,181.0
00407A,10.04
5871,108.0
1802,58.8
8064,134.0
2603,242.5
3036,205.0
6672,302.0
3693,700.0
6505,87.2
6715,451.5
00927,39.88
6861,267.0
2324,37.05
3707,69.5
1326,66.5
00830,86.55
3533,1745.0
1590,1260.0
00632R,9.52
4931,240.5
00935,61.0
