# 收盤價 MD
# T:2026-09-10 09:01

## [CLOSE]
```csv
代號,收盤價
2330,2450.0
2303,144.0
3231,190.5
2454,4555.0
3037,979.0
2408,515.0
2327,552.0
2308,1770.0
3406,1105.0
2344,181.0
3711,642.0
2383,5380.0
3008,6765.0
3017,3395.0
5386,311.0
2317,250.5
6669,2310.0
1303,235.0
8996,1310.0
3481,49.45
6739,1320.0
3189,796.0
2492,313.5
3081,2790.0
3264,243.5
6505,86.5
6147,192.0
2409,30.05
5314,45.5
4979,594.0
2337,124.5
6213,513.0
2360,2330.0
4958,498.0
6770,72.2
8046,1075.0
6442,1715.0
3105,461.0
2881,147.0
2382,338.0
3006,302.0
1815,127.5
2301,294.0
2313,223.0
2059,12695.0
6488,938.0
2345,1980.0
1409,26.6
3680,568.0
2884,44.6
8039,286.0
7788,325.0
3529,2745.0
2338,45.35
8227,206.5
00406A,9.57
3260,411.5
6274,1340.0
7795,565.0
6446,1320.0
3653,5705.0
2603,233.5
2609,59.2
2426,98.3
2449,268.0
6182,107.5
6531,993.0
6515,7300.0
3026,756.0
4908,240.0
3042,179.5
6179,38.35
7769,6670.0
6239,280.5
2615,115.0
3624,100.5
6683,1340.0
2481,151.0
2368,1080.0
2883,36.75
3532,418.0
6805,2310.0
5274,18280.0
2891,66.1
2618,42.2
2351,235.0
2882,109.5
2404,1050.0
6187,1330.0
2413,50.1
1785,98.7
3715,132.5
3163,711.0
4939,89.6
1326,72.0
2305,36.3
6196,536.0
2887,42.3
3167,890.0
3363,703.0
2395,651.0
5347,157.0
3605,126.5
8150,91.0
7717,517.0
1301,66.1
5483,179.5
3293,703.0
2049,368.0
8358,518.0
6173,267.0
2412,139.0
3362,184.0
3036,192.0
3374,480.0
2376,348.5
8064,131.5
009826,9.98
6215,103.5
4967,278.5
3055,147.5
6257,214.5
3533,1620.0
6426,309.0
2886,49.85
6672,295.5
3491,1425.0
2892,37.5
1709,36.25
2324,38.65
00712,8.54
8112,85.9
6223,5620.0
2486,246.5
1216,75.4
4931,253.5
6127,49.85
6933,348.0
1519,728.0
8021,445.5
5289,1345.0
2610,20.3
5351,116.5
6291,472.5
00403A,10.27
6139,748.0
