# 收盤價 MD
# T:2026-09-04 08:57

## [CLOSE]
```csv
代號,收盤價
00784B,39.32
00785B,33.8
00786B,31.6
00787B,31.61
00788B,29.02
00789B,45.96
00790B,53.2
00791B,56.55
00792B,30.72
00793B,29.62
00794B,39.82
00795B,25.88
00796B,41.84
00797B,41.36
00798B,42.65
00799B,28.45
008201,101.2
00830,79.4
00831B,41.42
00832B,42.92
00833B,43.87
00834B,33.02
00835B,45.16
00836B,27.71
00837B,37.64
00838B,40.38
00839B,41.85
00840B,28.62
00841B,27.2
00842B,29.22
00843B,40.37
00844B,30.34
00845B,32.46
00846B,35.07
00847B,24.52
00848B,33.3
00849B,37.18
00850,91.05
00851,69.4
00852L,35.16
00853B,26.65
00854B,41.86
00855B,38.6
00856B,37.31
00857B,22.51
00858,35.66
00859B,41.01
00860B,37.81
00861,82.5
00862B,30.58
00863B,30.81
00864B,45.95
00865B,48.71
00866,21.84
00867B,29.23
00868B,36.17
00869B,36.69
00870B,27.29
00872B,37.13
00873B,37.28
00874B,38.04
00875,52.2
00876,83.7
00877,36.11
00878,33.58
00881,49.8
00882,14.96
00883B,30.98
00884B,28.6
00885,18.53
00886,46.91
00887,15.76
00888,33.05
00890B,31.06
00891,34.38
00892,40.29
00893,41.71
00894,46.6
00895,49.1
00896,27.86
00897,13.3
00898,10.97
00899,22.95
00900,19.53
00901,45.5
00902,13.01
00903,20.95
00904,40.01
00905,26.07
00906,11.95
00907,17.61
00908,15.2
00909,44.86
00910,56.5
00911,50.2
00912,34.62
00913,46.72
00915,32.28
00916,26.71
00917,23.94
00918,35.46
00919,32.52
00920,23.98
00921,24.42
00922,41.43
00923,39.52
00924,32.79
00925,16.1
00926,26.27
00927,36.23
00928,31.85
00929,28.89
00930,24.0
00931B,13.03
00932,17.4
00933B,15.51
00934,30.0
00935,57.45
00936,21.27
00937B,14.28
00938,26.1
00939,23.57
00940,12.78
00941,24.48
00942B,13.73
00943,21.14
00944,21.16
00945B,14.41
00946,15.24
00947,36.69
00948B,9.12
00949,21.82
00950B,13.56
00951,16.39
00952,18.01
00953B,9.56
00954,17.48
00955,16.29
00956,13.65
00957B,12.94
00958B,8.98
00959B,9.06
00960,21.32
00961,13.42
00962,15.28
00963,13.22
00964,14.87
00965,24.92
00966B,13.41
00967B,8.9
00968B,8.95
00969B,7.99
00970B,9.03
00971,17.39
00972,22.27
009800,12.82
009801,11.04
009802,19.77
009803,21.78
009804,22.64
009805,14.78
009806,13.55
009807,16.59
009808,30.77
009809,17.72
00980A,24.21
00980B,9.17
00980D,20.03
00980T,11.78
009810,21.25
009811,13.18
009812,12.89
009813,11.22
009814,11.31
009815,11.4
009816,15.62
009817,9.03
009818,19.65
009819,9.6
00981A,29.13
00981B,9.15
00981D,10.29
00981T,11.79
009820,9.66
009821,14.91
009822,9.66
009823,10.36
009824,9.97
009825,10.02
009826,10.05
009827,9.93
009828,9.33
009829,10.03
00982A,22.41
00982B,9.44
00982D,9.65
00982T,15.53
00983A,12.21
00983B,15.1
00983D,9.85
00984A,15.47
00984B,15.71
00984D,9.91
00985A,22.84
00985B,10.13
00985D,9.8
00986A,14.04
00986B,9.55
00986D,14.31
00987A,16.17
00987B,15.78
00987D,9.96
00988A,15.53
00988B,19.49
00989A,16.53
00989B,10.03
00990A,14.65
00990B,9.96
00991A,17.31
00991B,14.77
00992A,18.04
00993A,13.08
00994A,16.58
00995A,17.0
00996A,13.6
00997A,10.8
00998A,17.81
00999A,11.36
020000,31.04
020001,28.77
020002,11.12
020003,15.89
020004,33.28
020005,19.35
020006,32.05
020007,41.23
020008,13.31
020009,26.67
020010,13.56
020011,16.4
020012,23.0
020013,14.84
020014,6.3
020015,18.69
020016,28.32
020018,24.94
020019,21.59
02001B,8.75
020020,28.65
020021,4.42
020022,7.62
020023,7.2
020024,5.94
020025,36.7
020026,6.37
020027,10.65
02002L,7.38
02003L,4.34
1101,24.45
1101B,43.6
1102,35.2
1103,13.25
1104,27.8
1108,11.6
1109,13.45
1110,16.1
1201,12.15
1203,43.2
1210,51.8
1213,7.47
1215,110.0
1216,75.6
1217,9.96
1218,14.35
1219,11.5
1220,10.7
1225,24.9
1227,28.55
1229,42.1
1231,80.0
1232,155.5
1233,28.3
1234,33.3
1235,38.0
1236,26.05
1240,55.0
1256,173.0
1258,26.85
1259,63.6
1262,34.9
1264,252.0
1268,181.5
1294,53.4
1295,45.35
1301,65.7
1303,221.0
1304,12.45
1305,12.35
1307,30.35
1308,14.4
1309,13.6
1310,8.82
1312,14.9
1312A,23.0
1313,11.9
1314,8.12
1315,65.7
1316,10.75
1319,81.4
1321,32.6
1323,21.35
1324,10.25
1325,25.4
1326,69.7
1333,1.44
1336,16.1
1337,4.52
1338,14.45
1339,42.6
1340,5.16
1341,58.9
1342,102.0
1402,29.1
1409,24.6
1410,24.55
1413,9.08
1414,17.9
1416,11.7
1417,8.29
1418,17.45
1419,66.4
1423,35.5
1432,15.0
1434,18.1
1435,21.05
1436,38.15
1437,31.95
1438,22.3
1439,28.9
1440,14.2
1441,8.8
1442,29.5
1443,23.8
1444,7.1
1445,10.2
1446,13.45
1447,6.75
1449,12.15
1451,17.25
1452,11.35
1453,11.1
1454,12.1
1455,9.97
1456,14.0
1457,14.4
1459,15.3
1460,6.56
1463,17.35
1464,10.05
1465,11.95
1466,15.7
1467,8.21
1468,12.9
1470,24.3
1471,9.73
1472,88.2
1473,20.1
1474,9.99
1475,26.25
1476,313.5
1477,194.0
1503,201.0
1504,71.0
1506,10.05
1507,64.8
1512,6.2
1513,162.5
1514,100.5
1515,31.0
1516,14.35
1517,10.8
1519,722.0
1521,25.8
1522,26.95
1522A,51.0
1524,26.75
1525,66.6
1526,15.4
1527,32.65
1528,18.7
1529,16.7
1530,28.6
1531,11.9
1532,23.05
1533,31.4
1535,45.3
1536,49.2
1537,116.5
1538,8.96
1539,15.6
1540,19.7
1541,21.55
1558,106.0
1560,711.0
1563,66.0
1565,99.5
1566,19.65
1568,28.7
1569,45.4
1570,33.0
1580,103.0
1582,73.2
1583,48.25
1584,18.1
1586,18.0
1587,24.2
1589,5.54
1590,1375.0
1591,35.4
1592,2.57
1593,31.6
1595,70.0
1597,144.5
1598,19.9
1599,23.05
1603,30.35
1604,23.45
1605,37.6
1608,36.35
1609,37.0
1611,11.65
1612,34.75
1614,30.55
1615,44.3
1616,18.8
1617,18.3
1618,39.5
1623,207.0
1626,9.63
1701,21.15
1702,32.45
1707,90.7
1708,50.6
1709,33.45
1710,16.2
1711,41.55
1712,40.6
1713,43.95
1714,16.55
1717,76.8
1718,10.7
1720,56.0
1721,20.0
1722,44.65
1723,86.9
1724,15.6
1725,31.35
1726,76.9
1727,89.2
1730,51.5
1731,20.9
1732,25.85
1733,32.25
1734,30.6
1735,20.1
1736,122.0
1737,30.65
1742,17.6
1752,31.45
1760,56.3
1762,35.9
1773,161.0
1776,17.0
1777,74.3
1780,24.3
1781,10.2
1783,38.8
1784,59.1
1785,100.0
1786,44.3
1787,26.15
1788,128.5
1789,18.9
1795,181.5
1796,30.2
1799,29.75
1802,58.6
1805,10.15
1806,8.02
1808,35.8
1809,37.1
1810,24.0
1813,11.4
1815,120.0
1817,40.05
1902,20.65
1903,47.6
1904,25.1
1905,13.65
1906,11.2
1907,30.3
1909,11.15
2002,19.0
2002A,37.15
2006,82.6
2007,6.93
2008,30.5
2009,39.2
2010,22.55
2012,14.45
2013,41.7
2014,16.9
2015,64.4
2017,9.0
2020,21.8
2022,7.59
2023,13.8
2024,13.25
2025,12.65
2027,50.2
2028,15.65
2029,21.9
2030,23.4
2031,45.35
2032,16.9
2033,25.55
2034,20.65
2035,26.6
2038,12.6
2049,344.5
2059,13450.0
2061,51.9
2062,19.25
2063,24.0
2064,12.35
2065,36.25
2066,53.3
2067,4.83
2069,20.95
2070,65.3
2072,138.0
2073,26.6
2101,31.4
2102,18.25
2103,27.95
2104,10.3
2105,30.7
2106,17.2
2107,26.75
2108,29.85
2109,14.8
2114,89.2
2115,23.8
2201,31.4
2204,54.4
2206,63.1
2207,521.0
2208,18.85
2211,83.6
2221,91.5
2227,47.6
2228,74.3
2230,22.0
2231,90.0
2233,165.0
2235,27.85
2236,124.5
2237,27.7
2239,19.75
2241,34.25
2243,43.9
2247,229.5
2248,61.7
2250,57.1
2254,62.0
2258,30.1
2301,299.0
2302,42.35
2303,125.0
2305,30.1
2308,1760.0
2312,31.8
2313,236.0
2314,11.5
2316,153.0
2317,247.5
2321,14.5
2323,10.85
2324,38.75
2327,511.0
2328,45.8
2329,42.25
2330,2390.0
2331,19.25
2332,18.65
2337,117.0
2338,38.05
2340,33.2
2342,39.5
2344,169.0
2345,2090.0
2347,86.4
2348,71.1
2348A,38.5
2349,10.85
2351,223.0
2352,28.5
2353,31.25
2354,63.7
2355,41.85
2356,65.0
2357,971.0
2358,4.56
2359,140.5
2360,2015.0
2362,47.25
2363,50.1
2364,66.0
2365,29.15
2367,42.3
2368,1100.0
2369,30.4
2371,27.6
2373,52.9
2374,67.9
2375,118.0
2376,350.5
2377,150.5
2379,707.0
2380,18.2
2382,335.0
2383,5290.0
2385,107.5
2387,36.6
2388,75.0
2390,10.1
2392,45.35
2393,64.6
2395,674.0
2397,61.4
2399,44.4
2401,24.85
2402,57.3
2404,1035.0
2405,15.0
2406,27.05
2408,477.5
2409,26.55
2412,138.0
2413,41.65
2414,52.4
2415,27.9
2417,41.7
2419,27.3
2420,54.4
2421,164.5
2423,73.2
2424,8.02
2425,36.35
2426,95.0
2427,21.9
2428,244.5
2429,31.1
2430,17.8
2431,10.05
2432,26.9
2433,41.55
2434,64.1
2436,65.1
2438,22.05
2439,77.6
2440,14.15
2441,113.5
2442,19.3
2443,3.57
2444,10.8
2448,41.4
2449,261.0
2450,28.2
2451,286.0
2453,51.8
2454,4340.0
2455,525.0
2456,94.6
2457,22.55
2458,133.0
2459,66.3
2460,28.25
2461,18.3
2462,19.7
2464,222.0
2465,96.2
2466,94.7
2467,595.0
2468,32.8
2471,50.0
2472,207.0
2474,206.5
2476,122.5
2477,21.55
2478,114.5
2480,155.5
2481,156.0
2482,15.9
2483,33.5
2484,70.1
2485,40.7
2486,259.5
2488,48.4
2489,40.9
2491,45.0
2492,271.5
2493,179.0
2495,36.9
2496,54.5
2497,44.65
2498,41.6
2499,4.12
2501,22.5
2504,31.5
2505,17.0
2506,8.54
2509,14.95
2511,8.34
2514,11.7
2515,11.95
2516,13.95
2520,36.9
2524,34.0
2527,43.2
2528,19.8
2530,19.55
2534,17.15
2535,88.6
2536,18.8
2537,11.65
2538,8.89
2539,35.1
2540,47.15
2542,48.65
2543,38.35
2545,34.65
2546,107.0
2547,9.99
2548,93.5
2596,36.05
2597,168.0
2601,6.74
2603,239.0
2605,35.5
2606,78.2
2607,53.4
2608,28.45
2609,57.8
2610,20.55
2611,14.55
2612,63.3
2613,22.5
2614,18.15
2615,115.5
2616,13.45
2617,32.3
2618,42.8
2630,49.55
2633,26.2
2634,64.4
2636,69.5
2637,99.8
2640,156.5
2641,18.1
2642,20.35
2643,62.6
2645,171.5
2646,20.7
2701,10.35
2702,12.7
2704,45.25
2705,15.65
2706,12.5
2707,178.5
2712,14.2
2718,41.5
2719,19.8
2722,21.3
2723,82.8
2724,10.4
2726,8.21
2727,231.5
2729,155.5
2731,143.0
2732,63.0
2734,14.9
2736,11.55
2739,37.9
2740,30.6
2743,58.5
2745,87.0
2748,38.7
2751,51.3
2752,176.5
2753,180.0
2754,68.6
2755,102.5
2756,62.9
2762,81.8
2801,26.6
2809,56.6
2812,19.45
2816,39.55
2820,17.05
2823,30.55
2832,58.0
2834,17.1
2836,12.25
2836A,24.1
2838,20.65
2838A,51.9
2841,2.68
2845,13.65
2849,14.55
2850,159.0
2851,47.3
2852,28.25
2855,50.6
2867,9.7
2880,43.45
2881,147.0
2881A,61.8
2881B,60.9
2881C,51.6
2882,112.5
2882A,60.3
2882B,58.9
2883,35.9
2883B,8.21
2884,43.2
2885,68.5
2886,50.4
2887,41.45
2887E,48.65
2887F,45.85
2887G,44.15
2887H,42.15
2887I,9.52
2887Z1,21.75
2888,11.8
2888A,36.5
2888B,36.8
2889,16.45
2890,42.6
2891,67.5
2891B,62.0
2891C,61.5
2892,36.85
2897,10.9
2897B,11.7
2901,23.6
2903,22.3
2904,12.8
2905,18.2
2906,13.8
2908,22.1
2910,23.25
2911,6.34
2912,216.5
2913,11.1
2915,56.8
2916,40.0
2923,23.65
2924,16.85
2926,30.5
2928,31.85
2929,5.65
2936,40.35
2937,44.1
2939,19.7
2941,31.8
2945,40.0
2947,61.5
2948,36.8
2949,61.1
3002,16.95
3003,65.4
3004,123.0
3005,113.0
3006,277.0
3008,7150.0
3010,127.5
3011,10.1
3013,86.0
3014,130.5
3015,52.2
3016,98.3
3017,3300.0
3018,11.65
3019,143.0
3021,22.1
3022,87.2
3023,325.0
3024,14.65
3025,52.0
3026,638.0
3027,17.95
3028,64.0
3029,109.0
3030,293.5
3031,24.35
3032,78.8
3033,44.15
3034,527.0
3035,180.0
3036,190.5
3036A,52.0
3037,923.0
3038,20.05
3040,35.65
3041,22.95
3042,174.0
3043,20.85
3044,487.5
3045,118.0
3046,55.0
3047,13.4
3048,52.4
3049,12.8
3050,11.3
3051,21.75
3052,10.55
3054,55.7
3055,131.0
3056,14.0
3057,17.0
3058,8.07
3059,38.45
3060,25.7
3062,20.4
3064,18.95
3066,24.75
3067,17.15
3071,24.35
3073,22.6
3078,46.0
3081,3120.0
3083,23.05
3085,10.85
3086,30.0
3088,120.0
3089,81.0
3090,162.5
3092,23.5
3093,45.6
3094,42.3
3095,35.15
3105,446.5
3114,30.6
3115,8.61
3118,31.5
3122,25.15
3128,20.05
3130,209.5
3131,2365.0
3135,172.5
3138,93.0
3141,100.0
3144,38.2
3147,215.0
3149,59.5
3150,16.5
3152,232.5
3158,83.6
3162,71.5
3163,720.0
3164,15.8
3167,730.0
3168,42.45
3169,105.0
3171,62.7
3176,35.0
3178,60.8
3188,24.35
3189,775.0
3191,17.45
3202,3.96
3205,47.05
3206,33.95
3207,40.2
3209,47.0
3211,375.0
3213,127.0
3217,134.0
3218,138.0
3219,90.5
3221,48.05
3224,34.25
3226,52.5
3227,191.5
3228,171.0
3229,48.6
3230,42.7
3231,188.5
3232,19.6
3234,194.5
3236,42.0
3252,15.5
3257,49.65
3259,13.7
3260,395.0
3264,226.0
3265,173.0
3266,13.7
3268,17.45
3272,14.2
3276,14.05
3284,20.6
3285,41.0
3287,36.6
3288,20.85
3289,138.0
3290,46.55
3293,703.0
3294,29.55
3296,23.65
3297,26.9
3303,51.3
3305,108.5
3306,44.6
3308,21.75
3310,69.1
3311,31.75
3312,52.0
3313,10.85
3317,61.0
3321,18.0
3322,11.15
3323,28.55
3324,1350.0
3325,11.15
3332,61.0
3338,63.1
3339,42.1
3346,18.8
3349,22.5
3354,24.15
3356,62.4
3357,203.0
3360,14.8
3362,198.0
3363,774.0
3372,14.6
3373,16.4
3374,400.0
3376,204.0
3379,28.5
3380,29.0
3383,1.7
3388,88.0
3390,21.8
3402,120.0
3406,991.0
3413,280.0
3416,165.0
3419,11.7
3426,47.8
3430,105.5
3432,14.55
3434,29.5
3437,17.6
3438,66.0
3441,130.0
3443,5800.0
3444,81.0
3447,28.25
3450,554.0
3452,1.47
3454,99.4
3455,239.0
3465,29.1
3466,24.7
3467,51.8
3479,122.0
3481,48.1
3483,78.2
3484,46.9
3485,210.0
3489,22.75
3490,44.95
3491,1405.0
3492,19.25
3494,7.08
3498,192.0
3499,12.4
3501,39.9
3504,87.8
3508,20.55
3511,19.65
3512,19.65
3515,220.0
3516,26.15
3518,31.85
3520,17.3
3521,12.05
3522,11.8
3523,15.1
3526,280.0
3527,51.2
3528,82.4
3529,2330.0
3530,57.8
3531,21.3
3532,381.0
3533,1670.0
3535,85.5
3536,2.92
3537,52.4
3540,23.2
3541,21.55
3543,44.9
3545,50.4
3546,71.3
3548,81.0
3550,22.95
3551,176.0
3552,42.95
3555,185.5
3556,61.4
3557,24.0
3558,118.5
3562,14.8
3563,676.0
3564,52.9
3567,25.65
3570,162.5
3576,17.05
3577,109.5
3580,85.5
3581,107.0
3583,742.0
3587,249.5
3588,51.9
3591,22.7
3592,221.0
3593,10.4
3594,47.3
3596,157.0
3597,26.15
3605,114.5
3607,13.65
3609,18.0
3611,183.0
3615,35.75
3617,241.5
3622,52.7
3623,24.0
3624,84.8
3625,13.05
3628,68.5
3629,19.85
3630,27.05
3631,37.25
3632,7.35
3642,3.87
3645,70.3
3646,23.8
3652,31.8
3653,5615.0
3661,4050.0
3663,60.4
3664,9.1
3665,2100.0
3666,25.0
3669,34.8
3672,12.0
3673,64.7
3675,277.0
3679,108.0
3680,512.0
3682,7.47
3684,54.1
3685,36.2
3686,14.4
3687,63.2
3689,114.5
3691,97.6
3693,648.0
3694,50.0
3698,22.25
3701,40.45
3702,102.0
3703,19.95
3704,40.0
3705,55.9
3706,91.5
3707,60.5
3708,100.0
3709,64.9
3710,5.04
3711,589.0
3712,21.0
3713,14.2
3714,61.5
3715,118.0
3716,34.35
3717,22.05
3718,78.3
4102,19.2
4104,70.8
4105,77.3
4106,24.5
4107,113.0
4108,11.35
4109,11.0
4111,28.65
4113,15.1
4114,29.6
4116,40.45
4119,56.1
4120,45.7
4121,12.85
4123,30.55
4126,78.1
4127,66.0
4128,14.55
4129,81.2
4130,26.7
4131,30.75
4133,20.5
4137,79.9
4138,52.7
4139,42.15
4141,26.1
4142,17.6
4144,26.9
4147,63.2
4148,31.3
4152,99.6
4153,32.4
4154,12.5
4155,14.3
4157,8.75
4160,39.7
4161,22.7
4162,57.8
4163,139.0
4164,26.0
4166,24.75
4167,19.0
4168,22.3
4169,150.5
4171,16.8
4173,17.25
4174,24.6
4175,51.6
4178,16.6
4180,70.9
4183,14.0
4188,14.05
4190,25.8
4192,18.5
4195,13.95
4198,46.8
4205,69.7
4207,20.35
4303,35.5
4304,19.6
4305,43.95
4306,15.25
4401,14.1
4402,14.85
4406,9.9
4413,20.0
4414,8.19
4416,12.4
4417,47.0
4419,46.75
4420,38.1
4426,7.58
4429,40.8
4430,17.65
4432,15.6
4433,18.8
4438,58.2
4439,96.2
4440,17.55
4441,171.5
4442,50.4
4502,15.65
4503,23.3
4506,122.0
4510,47.05
4513,16.0
4523,23.8
4526,31.4
4527,40.6
4528,14.95
4529,3.78
4530,27.0
4532,23.7
4533,25.6
4534,28.9
4535,27.5
4536,163.5
4538,17.7
4540,59.5
4541,62.8
4542,279.0
4543,30.2
4545,31.65
4549,100.5
4550,24.0
4551,161.0
4552,16.65
4554,29.2
4555,45.25
4556,66.3
4557,49.55
4558,17.3
4560,29.45
4561,42.7
4562,30.1
4563,43.6
4564,16.1
4566,62.9
4568,39.2
4569,172.5
4571,154.5
4572,140.0
4576,231.0
4577,87.0
4580,82.6
4581,48.0
4582,23.4
4583,462.0
4584,38.7
4585,288.0
4588,52.8
4590,89.1
4609,4.25
4702,9.53
4706,32.4
4707,30.4
4711,16.6
4712,2.85
4714,10.6
4716,17.1
4720,18.5
4721,71.9
4722,195.5
4725,17.9
4726,23.95
4728,405.0
4729,19.0
4735,37.75
4736,127.0
4737,57.7
4739,82.3
4741,40.4
4743,44.75
4744,27.6
4745,11.75
4746,46.0
4747,24.85
4749,759.0
4754,38.65
4755,116.0
4760,258.0
4763,49.1
4764,217.5
4766,342.0
4767,28.75
4768,290.5
4770,217.0
4771,209.5
4772,247.0
4803,3.6
4804,3.27
4806,9.1
4807,27.55
4903,37.25
4904,103.5
4905,85.8
4906,35.5
4907,47.25
4908,204.5
4909,37.05
4911,29.85
4912,101.5
4915,59.6
4916,96.7
4919,115.0
4923,50.4
4924,10.9
4927,40.55
4930,16.1
4931,239.5
4933,54.4
4934,13.65
4935,33.55
4938,90.4
4939,81.5
4942,33.05
4943,7.9
4944,11.6
4945,76.1
4946,90.1
4947,228.5
4949,77.5
4950,16.3
4951,78.2
4952,50.2
4953,119.0
4956,34.8
4958,464.0
4960,20.8
4961,166.0
4966,558.0
4967,272.5
4968,90.4
4971,611.0
4972,16.7
4973,146.5
4974,70.3
4976,37.7
4977,172.5
4979,572.0
4987,81.6
4989,60.5
4991,484.5
4994,81.9
4995,50.4
4999,18.4
5007,55.8
5009,33.35
5011,18.45
5013,28.2
5014,10.05
5015,22.05
5016,24.8
5102,24.65
5201,25.9
5202,11.85
5203,58.8
5205,20.6
5206,23.35
5209,154.0
5210,28.65
5211,19.2
5212,46.4
5213,20.9
5215,39.1
5220,19.65
5222,104.0
5223,23.5
5225,61.0
5227,30.2
5228,39.1
5230,17.8
5234,289.5
5236,136.0
5243,88.3
5244,34.9
5245,22.85
5251,26.05
5258,45.1
5259,7.86
5263,98.3
5264,87.1
5269,1440.0
5272,16.9
5274,17850.0
5276,18.1
5278,24.3
5281,15.8
5283,53.8
5284,323.0
5285,86.3
5287,136.0
5288,187.0
5289,1345.0
5291,68.7
5292,219.0
5299,94.7
5301,5.55
5302,10.2
5304,3.32
5305,42.3
5306,94.5
5309,50.7
5310,24.25
5312,91.9
5314,31.0
5315,18.75
5321,76.4
5324,12.3
5328,59.0
5340,79.1
5344,13.55
5345,21.7
5347,147.0
5348,16.85
5349,25.4
5351,110.0
5353,27.95
5355,5.99
5356,25.9
5364,8.42
5371,83.5
5381,25.05
5383,41.5
5386,260.0
5388,75.1
5392,43.0
5398,14.25
5403,93.3
5410,35.85
5425,91.2
5426,28.2
5432,153.0
5434,527.0
5438,16.6
5439,261.0
5443,110.0
5450,14.6
5452,26.75
5455,30.05
5457,27.7
5460,16.05
5464,69.0
5465,24.45
5468,24.45
5469,71.2
5471,59.9
5474,146.0
5475,182.5
5478,98.0
5481,20.2
5483,176.0
5484,39.1
5487,29.15
5488,11.85
5489,41.1
5490,26.8
5493,84.1
5498,52.9
5508,54.2
5511,70.0
5512,7.79
5514,15.0
5515,52.9
5516,11.8
5519,27.25
5520,82.8
5521,10.55
5522,63.8
5523,30.35
5525,22.0
5529,23.9
5530,49.8
5531,7.47
5533,13.9
5534,76.6
5536,817.0
5538,36.65
5543,28.8
5546,14.8
5547,19.65
5548,20.5
5601,30.5
5603,14.0
5604,30.95
5607,57.2
5608,17.45
5609,77.8
5701,4.3
5703,13.85
5704,23.4
5706,44.7
5820,11.7
5864,36.3
5871,111.5
5871A,100.0
5876,45.95
5878,38.55
5880,26.7
5902,34.4
5903,184.5
5904,70.6
5905,7.7
5906,38.0
5907,4.91
6005,32.35
6015,16.4
6016,21.4
6020,20.9
6021,39.35
6023,86.1
6024,63.0
6026,15.05
6028,97.6
6101,37.7
6103,41.0
6104,95.3
6108,23.05
6109,10.9
6111,37.4
6112,44.95
6113,22.9
6114,24.75
6115,43.95
6116,13.9
6117,64.0
6118,15.15
6120,12.4
6121,394.5
6122,51.9
6123,43.7
6124,26.65
6125,51.9
6126,29.15
6127,46.85
6128,19.85
6129,13.1
6130,26.45
6131,5.18
6133,23.75
6134,28.6
6136,24.65
6138,280.0
6139,712.0
6140,16.55
6141,51.7
6142,8.65
6143,88.0
6144,13.2
6146,185.0
6147,189.0
6148,27.75
6150,60.5
6151,35.25
6152,13.55
6153,17.2
6154,14.1
6155,53.8
6156,20.65
6158,17.3
6160,14.75
6161,51.7
6163,40.3
6164,11.9
6165,49.2
6166,114.0
6167,10.3
6168,27.6
6169,12.35
6170,48.0
6171,25.85
6172,20.1
6173,241.0
6174,42.55
6175,69.3
6176,90.3
6177,48.75
6179,29.2
6180,40.75
6182,104.5
6183,91.3
6184,40.3
6185,12.75
6186,31.75
6187,1300.0
6188,65.6
6189,48.05
6190,67.3
6191,81.4
6192,115.5
6194,29.65
6195,27.85
6196,500.0
6197,299.0
6198,19.8
6199,95.2
6201,44.45
6202,57.0
6203,60.3
6204,88.5
6205,65.4
6206,134.5
6207,104.0
6208,76.5
6209,81.1
6210,17.8
6212,30.95
6213,512.0
6214,183.0
6215,97.8
6216,20.45
6217,195.5
6218,42.6
6219,12.4
6220,25.6
6221,21.5
6222,20.05
6223,5045.0
6224,79.6
6225,60.4
6226,32.0
6227,113.0
6228,17.3
6229,23.6
6230,106.0
6231,208.0
6233,20.95
6234,34.1
6235,39.45
6236,19.05
6237,35.2
6238,179.5
6239,275.0
6240,27.95
6241,16.75
6242,33.8
6243,38.85
6244,23.1
6245,76.1
6246,12.75
6247,15.45
6248,16.95
6251,20.3
6257,209.0
6259,28.95
6261,78.6
6263,171.5
6264,6.01
6265,54.1
6266,24.6
6269,65.0
6270,28.2
6271,215.5
6272,28.95
6274,1345.0
6275,45.05
6276,20.3
6277,79.9
6278,191.5
6279,118.0
6281,51.3
6282,43.2
6283,20.0
6284,75.6
6285,233.5
6287,8.89
6288,20.95
6289,1.35
6290,245.5
6291,458.0
6292,60.0
6294,28.75
6404,4.64
