# 收盤價 MD
# T:2026-09-17 09:21

## [CLOSE]
```csv
代號,收盤價
2330,2430.0
2303,147.5
3105,486.0
2344,172.5
2454,4655.0
2408,489.5
2455,548.0
6147,211.5
6213,533.0
3081,2865.0
8358,501.0
1303,231.5
2481,167.5
2409,30.2
2327,550.0
2368,1040.0
3026,809.0
3441,190.5
3324,1410.0
3450,551.0
6488,952.0
4958,498.0
2308,1735.0
3037,982.0
3406,962.0
6274,1445.0
6182,115.0
6669,2225.0
3008,6195.0
3661,3385.0
6173,318.5
3443,6405.0
3481,49.3
3017,3295.0
3189,824.0
00631L,36.83
2313,228.0
3711,624.0
6770,71.1
8046,1115.0
5483,188.5
3605,143.0
5347,169.0
8021,465.5
3665,2065.0
2383,5130.0
2317,252.0
0050,108.85
3532,454.0
7769,6415.0
2489,42.75
6683,1650.0
3231,186.5
2492,310.5
6291,539.0
1815,117.5
3374,433.5
6257,222.5
2449,273.5
3264,242.0
00981A,29.01
3653,5460.0
4908,251.0
2338,51.6
6531,935.0
00918,36.1
6442,1595.0
3006,279.5
00685L,12.14
2221,116.0
3167,835.0
6239,280.5
2337,119.0
6226,43.85
3624,127.0
8039,275.5
6223,5810.0
3363,686.0
4971,593.0
2354,67.8
2382,344.5
6706,151.5
2301,281.0
3693,716.0
2345,1870.0
8299,2000.0
3491,1480.0
3529,2795.0
6715,432.0
8064,130.0
3044,517.0
7734,2735.0
1560,808.0
3036,196.5
6805,2170.0
6290,278.5
8150,89.1
2379,725.0
7717,561.0
1709,39.2
1802,60.5
5274,18695.0
00403A,10.23
00632R,9.78
4991,447.5
6451,429.0
6446,1205.0
2426,58.0
5314,27.75
6218,55.6
00406A,9.55
2360,2120.0
4977,175.0
2357,957.0
3042,187.5
2059,12290.0
7799,494.5
6672,309.5
00919,32.16
3714,66.4
6179,41.45
2464,181.5
00712,8.02
3016,119.5
6515,6425.0
6510,3290.0
5425,94.1
5269,1480.0
3533,1600.0
5904,71.2
2413,53.3
2395,695.0
2493,206.5
2883,40.0
7610,1760.0
8996,1330.0
2305,54.3
8111,74.2
2377,157.0
2801,29.5
3260,400.0
6426,363.0
6933,328.0
7795,520.0
3163,674.0
2887,44.65
3234,183.5
6285,226.0
0056,56.2
5475,185.0
8103,123.5
7711,565.0
2603,236.5
3455,258.5
009816,16.15
6620,147.0
6187,1260.0
00937B,14.27
2882,112.5
6271,233.5
6139,720.0
3680,525.0
1727,98.6
6168,32.6
4956,38.75
3211,374.5
8028,239.5
1301,62.6
2399,49.15
2324,37.9
3293,718.0
00663L,106.25
2609,60.0
2891,70.8
4931,241.5
6588,117.5
1314,8.52
00991A,17.45
2351,239.5
3498,188.0
2486,233.0
2884,46.55
0052,63.15
6505,81.6
8227,278.5
8027,180.5
1326,66.3
2881,152.5
00878,34.85
6830,537.0
5289,1300.0
6209,79.8
6727,498.0
3034,552.0
2615,114.5
2451,279.5
2302,44.6
2353,32.55
7828,2030.0
00992A,17.98
1590,1250.0
5351,106.5
2484,72.4
6530,101.0
6217,169.0
2049,335.0
00929,28.8
8271,208.0
6834,103.5
6617,142.0
3029,118.5
3702,108.0
3131,2445.0
3149,63.6
2441,119.5
1785,98.0
00673R,10.17
3583,702.0
3707,63.8
00881,50.65
3362,176.0
6227,138.5
00679B,25.6
2468,43.7
00405A,8.66
00953B,9.58
4967,274.0
00935,57.65
2412,143.0
8042,116.5
00400A,14.88
6196,526.0
6861,228.5
2376,353.0
8210,895.0
4904,104.5
3035,179.0
6415,424.0
00927,38.07
5386,292.5
4939,81.8
3141,94.3
8086,111.0
00891,35.8
8110,42.9
2467,543.0
4979,551.0
6414,379.0
6197,307.0
2892,40.15
3376,177.5
3094,45.75
2885,69.5
00675L,321.7
2834,18.35
2634,65.0
3045,123.0
00715L,69.1
00708L,77.3
5464,97.5
8261,174.5
3138,99.2
1528,25.05
3490,45.4
3715,124.0
1717,71.4
2890,45.35
2880,47.95
2886,50.8
5443,111.5
2421,164.5
3706,79.5
6116,14.3
8112,83.4
6789,446.5
8096,89.9
6945,126.5
6278,187.0
2363,53.7
8069,150.5
00888,34.79
00687B,26.6
1519,714.0
8033,172.0
2356,62.3
6472,422.0
6533,241.0
3563,672.0
1605,37.1
6207,113.0
3019,137.5
6691,627.0
8431,65.4
2371,28.65
6526,644.0
2367,41.1
6199,102.0
4764,205.0
2404,1055.0
3090,165.5
6640,1155.0
7788,294.5
2478,122.5
1216,75.0
00988A,16.12
3265,172.0
6190,68.6
00407A,9.58
00982A,22.67
4927,43.5
2312,31.3
00940,13.01
3718,65.1
2375,122.0
6739,1080.0
4576,234.0
2542,46.15
009828,9.45
4749,737.0
3229,61.6
3055,167.5
006208,249.55
5439,247.5
6112,48.6
4915,64.8
1312,14.65
2359,130.0
6148,37.1
2027,46.7
6693,185.5
4938,89.7
5536,853.0
00998A,17.34
2485,39.9
2889,17.3
3021,26.4
6416,121.0
5388,73.3
00411A,9.93
6204,100.0
2061,55.2
00865B,49.01
00830,80.5
4960,22.0
3515,215.5
4916,97.4
4989,61.4
5340,83.8
3673,64.7
2472,216.0
4919,117.0
4768,319.5
8043,133.5
8436,104.5
6811,252.5
00642U,33.4
2316,161.0
2618,41.5
6937,296.5
2637,101.0
7765,233.5
6919,82.3
2439,78.8
1409,24.3
6831,540.0
3014,134.0
6214,190.5
4532,24.5
00662,119.4
1101,24.15
6206,141.0
2436,68.8
1711,39.95
2606,74.9
6829,216.0
4770,237.5
2352,29.0
4540,60.4
2332,19.55
6224,89.4
6456,65.8
2474,207.5
5880,27.4
3354,30.4
3066,27.2
6944,690.0
2428,258.5
00922,42.41
00900,19.8
7750,1935.0
8155,329.0
3413,280.5
3339,45.3
00768B,47.65
5285,86.9
5469,75.6
7822,855.0
7792,315.0
00896,26.81
00980A,24.56
4763,45.1
6176,93.1
6282,43.2
2329,43.1
6949,52.6
3467,72.6
1513,165.5
00404A,9.6
4906,36.3
4961,182.5
3022,88.0
00720B,31.88
2002,18.7
00401A,14.11
2605,35.85
6690,177.0
00990A,14.98
3580,93.7
3088,127.0
8215,26.6
2465,91.3
5328,53.4
2340,33.7
6023,86.5
6443,24.45
1503,199.5
6584,564.0
3023,324.5
6547,61.6
6269,65.6
3147,232.0
1597,140.5
8081,252.5
6449,219.0
00923,40.31
00753L,8.7
1569,52.5
00665L,8.71
2006,82.0
1504,70.7
8926,58.9
2342,40.85
3663,62.2
6643,432.5
00961,13.28
009826,10.0
6548,73.1
2912,217.0
00713,64.8
8040,81.5
9958,90.1
00635U,44.46
00751B,30.34
3504,79.6
00650L,15.87
4722,188.0
6005,31.25
5243,89.3
1714,15.65
00999A,11.14
00738U,50.7
00680L,6.25
3162,74.1
2388,72.1
6133,24.85
6907,182.0
9904,24.5
00637L,19.26
7751,1430.0
1773,162.0
6108,24.1
4585,300.0
00947,37.6
2466,104.5
2610,20.15
8383,66.6
8054,84.2
6957,265.0
6127,49.25
3704,40.25
5498,52.1
3357,203.0
6409,895.0
2812,19.35
2033,29.35
00913,49.94
2374,67.4
00981B,9.12
3437,19.8
2855,52.2
4912,91.8
4966,544.0
2369,30.0
8050,58.4
2103,26.85
00725B,33.96
6689,66.2
9933,42.85
3135,164.0
6664,340.0
00994A,16.73
00409A,9.58
6121,379.0
2501,21.0
2453,54.9
009803,21.04
2633,25.95
3221,48.05
4556,82.0
6261,75.3
00933B,15.39
6405,41.35
2233,161.5
2347,89.2
3236,44.35
4739,79.2
3030,265.0
9105,8.5
00692,93.6
00795B,25.73
00949,22.14
2498,40.35
2851,46.25
2645,172.0
1476,284.0
7777,37.5
00996A,13.92
5434,542.0
6716,120.5
8016,278.5
5864,35.1
6166,112.5
009824,10.05
7714,179.0
3227,185.0
1718,10.55
3311,38.3
009829,10.49
2406,27.05
2392,42.3
0055,50.65
4542,264.5
6221,29.05
5871,112.0
6742,48.5
6491,394.0
4760,262.5
6265,48.95
00410A,11.92
8070,50.3
00894,47.63
6191,83.5
00770,62.2
00664R,1.58
5284,294.5
2458,129.0
3617,247.0
5876,49.7
00670L,194.35
6016,22.6
8091,213.5
4973,138.5
6668,42.9
3576,16.45
3708,95.1
6903,304.0
3479,132.0
00735,103.75
3380,30.5
009802,20.01
6435,244.5
1795,178.5
1710,15.85
3004,117.0
00984D,9.89
7825,86.8
3577,116.0
00948B,9.11
1319,79.6
3535,87.3
