# 收盤價 MD
# T:2026-09-07 06:53

## [CLOSE]
```csv
代號,收盤價
2454,4415.0
2408,496.0
3037,902.0
2330,2410.0
2327,562.0
8046,1055.0
2303,130.0
2344,174.0
3081,3170.0
3231,198.0
3189,819.0
2308,1825.0
4958,463.0
1303,225.5
3017,3570.0
2313,249.5
2455,528.0
2317,256.0
8039,297.5
4979,629.0
2464,211.0
6147,182.5
2481,156.0
3105,449.5
3008,7400.0
2368,1045.0
3711,588.0
3443,5810.0
6669,2565.0
2383,5415.0
2301,308.0
2492,298.5
6488,981.0
6274,1365.0
8996,1300.0
3661,4220.0
3006,278.5
2382,345.0
6442,1755.0
6213,517.0
2426,104.5
3481,48.5
3363,735.0
2059,13860.0
1815,118.5
2324,41.6
6770,68.5
8299,2015.0
00631L,36.64
3653,5875.0
3026,701.0
2357,1025.0
6173,260.5
0050,107.9
6515,7075.0
2345,2100.0
6446,1310.0
2409,26.8
6510,3350.0
2449,262.0
3324,1485.0
6182,111.0
2603,233.0
5274,17470.0
3167,803.0
2377,161.5
2337,121.5
6271,237.0
2395,711.0
00981A,29.77
2360,2030.0
2486,256.0
4971,624.0
3665,2145.0
1326,69.8
6538,300.0
2881,150.5
3491,1505.0
3532,399.0
3406,1055.0
2884,43.55
3529,2385.0
2376,361.0
6223,5155.0
8021,420.0
00919,33.02
6239,276.5
6531,911.0
00685L,12.13
6187,1305.0
3714,66.8
7769,5980.0
2615,115.0
6451,449.0
3090,176.5
00918,35.88
8358,500.0
3374,430.0
2891,68.4
2882,115.0
5483,183.5
2887,41.5
00878,34.11
3260,400.5
2356,67.5
2404,1070.0
1717,76.1
6830,597.0
1301,66.0
4938,95.4
6683,1360.0
2609,58.2
5289,1360.0
6139,736.0
2049,363.0
6672,289.0
6290,270.0
6217,188.5
2351,239.5
2886,49.55
2883,36.7
8064,112.0
8150,90.1
7788,335.0
3141,102.5
6640,1250.0
3605,118.0
7711,632.0
3036,192.5
2885,69.8
2421,178.0
00403A,10.26
5351,112.5
3693,663.0
3583,711.0
2451,284.5
2353,32.7
3211,386.0
2489,41.0
6291,456.5
0056,55.4
6257,212.0
1802,59.1
00406A,9.57
6196,516.0
1519,746.0
009816,15.9
6505,78.1
2221,90.8
2388,81.4
6805,2200.0
2892,37.3
3019,144.5
8111,70.0
3234,206.0
4977,185.0
2834,17.0
00632R,9.81
3042,173.5
1597,155.0
6727,541.0
00991A,17.73
6207,111.0
3034,524.0
5475,190.0
1560,695.0
2412,137.5
8042,110.5
4749,776.0
2379,713.0
009828,9.43
6415,428.5
3706,92.5
6197,315.0
5425,92.9
3044,488.5
3450,580.0
4931,251.0
8210,986.0
2027,50.2
6426,269.5
6278,200.0
7828,1930.0
6209,81.5
3624,93.2
3094,46.5
4576,238.0
8043,142.0
2890,42.85
2354,65.6
00881,50.35
6285,243.5
8069,148.5
2472,225.0
2375,125.0
00992A,18.47
7750,2415.0
00673R,11.26
3376,211.0
6919,86.4
3030,284.0
8431,68.8
6620,107.5
3163,775.0
2478,125.5
2467,603.0
00929,29.4
5347,150.0
8027,181.5
3533,1685.0
3264,227.0
8103,122.5
2801,26.6
3441,143.0
3498,194.0
0052,62.7
4967,276.0
2634,65.0
2428,260.0
3293,709.0
8261,180.5
00400A,15.17
2637,99.8
6831,605.0
7610,1820.0
1605,38.4
2606,78.2
3045,118.0
7751,1610.0
2465,99.2
5880,26.65
3131,2385.0
4991,497.0
00409A,9.9
2399,47.3
1727,94.7
3702,104.0
2880,44.0
3023,340.0
7795,505.0
3680,518.0
6414,395.0
00990A,14.96
00937B,14.3
2347,88.0
00935,58.65
6789,468.0
7717,449.5
6269,67.7
8112,90.5
5871,111.5
8033,176.0
1312,14.6
5904,72.1
1216,75.6
00646,77.55
1101,24.6
7734,2890.0
3022,95.9
5536,853.0
00663L,106.25
3055,132.5
3455,236.5
2474,209.5
2618,42.5
5439,261.5
3715,118.0
2316,155.0
2484,70.4
5269,1430.0
6691,619.0
8271,217.0
00708L,83.55
00830,80.95
6834,94.0
2359,142.0
2332,19.55
2305,30.85
00988A,15.99
5328,61.0
4908,224.5
2498,41.6
3149,60.6
00675L,322.05
2385,110.5
2312,32.85
6693,181.5
6781,1115.0
6449,237.5
6715,320.0
3016,101.0
1504,72.2
6584,634.0
6166,121.5
5876,46.3
3357,214.0
4904,104.0
00982A,22.96
4551,171.5
2889,16.6
00961,13.6
5434,538.0
2542,48.55
00405A,8.68
006208,247.25
00637L,20.12
2605,35.85
4939,87.9
00679B,25.78
3718,75.5
4510,47.55
00940,13.01
8028,239.0
5284,330.0
3563,693.0
1590,1395.0
3504,89.7
6214,185.5
1785,102.0
3362,210.0
6933,317.0
6224,84.8
6409,965.0
8086,112.5
00896,28.4
00407A,9.73
6168,29.05
1709,34.0
2002,19.1
00713,63.45
2441,116.0
2610,20.45
6716,117.0
00927,36.8
1476,313.0
4764,231.5
6548,75.2
1409,24.55
00891,34.96
6199,96.1
1503,207.5
6530,98.2
00715L,57.0
6664,355.5
3035,179.5
00687B,27.12
00764B,27.02
4763,50.3
5443,112.5
4526,32.0
3005,115.0
3675,282.0
00953B,9.57
1513,165.5
4919,120.0
00984D,9.9
2352,29.25
5386,258.5
6526,635.0
4906,36.9
2855,50.7
2845,13.65
00922,42.13
00411A,9.81
6533,264.0
009829,10.5
2371,28.15
6944,696.0
8932,91.4
2413,45.8
6667,239.5
00662,120.55
6116,14.05
6282,44.0
6547,61.5
4956,37.65
3088,127.0
5388,75.6
00909,48.66
2207,539.0
2458,133.0
2476,121.0
4770,226.5
1477,196.5
1718,10.6
00999A,11.54
2812,19.35
4577,87.0
6706,127.0
8155,348.5
00900,19.75
