# 收盤價 MD
# T:2026-08-25 07:32

## [CLOSE]
```csv
代號,收盤價
2408,501.0
2330,2375.0
2303,123.5
2344,177.0
3260,438.5
8039,265.0
1303,180.0
8299,2135.0
2301,287.0
2327,551.0
6182,110.0
3008,5385.0
6488,1010.0
6770,70.8
2454,3765.0
3037,1075.0
2615,124.5
2609,64.5
3653,5155.0
2383,5430.0
3665,2050.0
3189,794.0
3081,2765.0
3443,5365.0
8046,1135.0
6213,482.5
3026,643.0
2059,14410.0
2308,1735.0
4979,547.0
1815,107.5
3017,2855.0
5483,181.5
8358,417.0
2324,41.6
3481,45.45
2603,250.5
2317,243.5
4958,435.5
6669,6300.0
2451,316.0
2426,82.6
6274,1455.0
3450,507.0
5289,1570.0
2337,124.0
3006,282.0
6446,1475.0
3711,592.0
2368,948.0
3105,355.0
0050,103.8
3661,3735.0
3163,727.0
3167,665.0
8996,1145.0
2345,2070.0
3231,175.5
2486,249.0
4967,278.0
00631L,34.11
00981A,28.47
3441,112.5
2449,239.0
2492,265.0
6531,845.0
2313,212.5
5274,15115.0
6505,69.9
3211,326.0
6223,5565.0
3532,376.5
3406,657.0
2489,36.9
3324,1015.0
1301,57.0
5351,118.0
3362,188.5
6239,269.5
6147,157.0
6830,446.5
2464,187.5
2637,97.1
3034,542.0
3042,177.5
4931,252.0
3293,721.0
6290,229.0
8271,235.5
3374,302.5
4991,435.0
1326,57.1
00406A,9.36
2382,325.0
2409,25.25
5347,151.0
7751,1665.0
6187,1205.0
2881,132.0
4971,530.0
2360,2070.0
3491,1290.0
8112,95.4
6173,203.0
3605,115.5
4939,65.2
2351,200.5
6442,1460.0
6278,179.0
2357,923.0
7769,6255.0
2634,68.6
7610,1710.0
6805,1710.0
00881,48.46
3036,200.5
00919,30.65
3044,450.0
00685L,11.17
8150,87.7
3533,1610.0
2481,134.0
3234,166.0
8021,388.5
1605,38.1
1101,24.7
1504,71.5
2883,31.0
00991A,17.45
2455,381.5
2887,36.5
3529,2200.0
2885,62.4
2891,63.6
3363,567.0
3702,111.0
3045,115.0
2605,36.6
6451,400.0
2606,72.3
00403A,9.87
00632R,10.23
2882,98.9
1802,56.9
009816,15.12
1216,77.4
2412,136.5
2884,38.15
2049,343.5
5425,86.1
2395,658.0
2886,46.85
7711,497.5
2376,341.0
6472,453.0
6515,6145.0
8210,967.0
2377,144.0
00708L,90.65
2618,42.65
2359,145.5
3706,92.1
5608,18.0
3135,177.0
2356,66.1
6139,758.0
4763,46.8
2892,33.55
2027,51.0
2484,72.1
00687B,27.16
1402,29.45
0056,52.3
6415,450.0
6664,353.0
1519,712.0
6672,259.0
6919,110.5
009829,10.34
1709,34.65
3714,57.2
6265,62.2
2399,47.75
