# 收盤價 MD
# T:2026-09-21 09:02

## [CLOSE]
```csv
代號,收盤價
00772B,32.26
2330,2455.0
2454,4865.0
2408,516.0
2303,157.0
00782B,32.4
006207,32.4
3711,670.0
2327,568.0
3189,857.0
2344,177.0
6257,254.0
3037,1030.0
2360,2430.0
3105,495.0
6147,227.5
6213,526.0
1815,124.0
3008,6475.0
3264,272.0
4979,612.0
2308,1755.0
3665,2230.0
8299,2140.0
3605,153.5
3661,3620.0
6805,2330.0
4991,493.0
3653,5800.0
3017,3445.0
1303,238.0
5314,31.75
3081,2845.0
6510,3625.0
2337,121.0
8046,1120.0
3481,49.7
2455,592.0
6669,2155.0
3324,1475.0
2383,4880.0
3026,795.0
2492,321.5
1560,894.0
6488,940.0
2221,140.0
2481,170.0
6182,116.5
6274,1380.0
7769,6490.0
4958,477.5
2345,1845.0
0050,110.2
6239,288.0
2313,226.0
4953,31.55
2317,252.0
8110,49.9
6168,41.75
2426,101.5
3006,285.0
6683,1675.0
00642U,32.4
3094,56.8
3450,539.0
00981A,29.46
2368,1015.0
3374,452.0
6715,441.0
3491,1520.0
5347,172.0
2489,44.8
2301,283.0
6446,1185.0
2887,43.35
8111,81.4
3714,67.5
6830,571.0
00403A,10.46
8028,258.5
3260,384.0
2464,196.5
8021,466.5
4919,131.0
3529,2850.0
4966,101.5
6217,177.0
5274,19200.0
8039,268.5
00731,98.75
8996,1410.0
6223,5785.0
3406,968.0
2059,12890.0
6770,45.2
2357,959.0
6538,413.0
6442,1575.0
8064,134.0
6139,733.0
4763,55.5
1727,107.5
2615,120.5
4956,46.85
3532,447.5
3293,714.0
6526,698.0
6861,252.0
3363,681.0
4908,243.0
2468,48.65
1569,61.0
2884,45.35
5483,187.5
6207,122.0
5351,113.0
6218,67.7
3167,828.0
2324,38.0
7610,1915.0
6415,426.0
6451,440.5
4971,592.0
4903,41.35
6187,1265.0
00830,84.75
6668,50.0
00712,7.89
6116,14.6
2404,1115.0
6667,265.5
2379,727.0
8103,127.5
5289,1315.0
3035,192.0
6531,967.0
2609,60.4
6290,279.5
2382,341.5
6278,195.5
2493,189.5
6196,540.0
6443,26.55
6197,323.0
6291,511.0
6505,87.6
6706,155.5
2892,39.25
7828,2130.0
5536,888.0
2882,110.5
3016,117.0
2603,239.5
3231,188.5
2891,69.6
2881,150.5
3551,188.0
3055,173.5
6548,76.0
1301,65.9
3036,206.5
