# 收盤價 MD
# T:2026-09-08 09:09

## [CLOSE]
```csv
代號,收盤價
2408,537.0
2344,187.5
2454,4775.0
3231,183.5
2303,139.5
2330,2465.0
2327,574.0
4958,511.0
3037,963.0
6770,74.8
3167,893.0
8039,315.5
2409,29.0
2337,130.0
3026,760.0
3008,6410.0
6488,980.0
8021,450.5
6182,114.5
6446,1405.0
2492,314.0
3443,5770.0
1303,231.5
7610,2145.0
2308,1825.0
2360,2190.0
6274,1370.0
3260,424.0
1815,125.0
3189,816.0
2345,2045.0
3017,3340.0
3081,3065.0
6147,193.5
2382,335.5
2059,13565.0
3105,446.0
6213,520.0
3481,49.75
2313,236.5
3661,4025.0
3006,298.5
2383,5330.0
2317,252.5
5274,19220.0
4979,605.0
8299,2120.0
3711,613.0
6426,322.0
5351,122.5
6173,277.0
2379,688.0
3532,426.0
6239,285.0
3529,2645.0
4967,286.5
7769,6580.0
2449,273.0
2368,1090.0
6949,63.2
0050,109.75
2301,294.5
8046,1055.0
2426,100.5
6223,5580.0
3693,682.0
2481,158.5
5289,1415.0
6515,7230.0
2324,39.05
8996,1240.0
00631L,37.73
3491,1540.0
2357,974.0
2356,63.7
00918,35.41
6669,2440.0
8064,134.5
6672,301.0
00981A,29.96
6187,1370.0
5483,184.5
6620,123.5
3624,99.8
6531,967.0
3264,232.5
2464,199.5
2395,670.0
2634,66.9
6291,470.0
1326,70.8
6442,1695.0
00919,32.72
3016,107.5
3653,5550.0
2436,70.8
6588,124.0
6510,3480.0
2363,55.0
3715,125.0
3665,2015.0
7711,628.0
5314,38.7
7788,292.0
8042,115.5
8210,918.0
2377,154.0
3363,721.0
6207,116.5
2455,520.0
3163,749.0
3441,127.5
8150,91.7
4931,247.5
7717,469.5
6907,196.5
6834,101.0
00685L,12.45
6257,214.0
2376,356.5
009816,16.14
5347,153.5
3583,730.0
00632R,9.67
2351,230.5
7795,547.0
5443,119.5
3374,463.5
6683,1445.0
2465,103.0
7828,1945.0
00403A,10.33
2486,254.5
6727,543.0
6414,379.0
3042,177.5
8027,178.5
1802,60.4
3362,184.0
5871,113.5
2609,57.7
1301,66.0
6505,78.9
0052,63.7
4576,249.5
2451,292.5
3090,168.5
6209,79.4
2603,231.0
4971,615.0
2305,34.1
0056,55.65
6830,584.0
6640,1260.0
6451,450.5
3605,121.5
00991A,17.96
8028,243.0
8040,81.5
00881,51.05
6271,227.5
3131,2530.0
2103,25.9
6278,190.5
8261,175.0
6415,411.5
2615,113.5
6617,138.0
2385,106.5
3714,66.3
1717,72.4
1519,738.0
00406A,9.66
2221,90.4
5475,189.5
3324,1405.0
3211,383.0
00935,60.3
2388,79.4
8358,515.0
4977,174.5
009803,22.32
2421,168.5
00929,29.1
3022,88.6
6285,240.5
3706,91.9
5471,56.2
8016,280.0
3406,970.0
6416,109.5
6139,739.0
00937B,14.19
5536,859.0
2489,40.35
00878,34.12
2412,137.5
2374,69.0
3680,528.0
2441,118.0
4938,91.4
2474,205.0
3376,208.5
6217,183.0
00961,13.43
2354,65.6
2883,37.05
6196,511.0
3094,43.6
3533,1675.0
3141,99.9
00891,35.95
00830,83.25
3034,533.0
2890,42.65
8111,71.6
6449,231.0
3030,274.5
6290,266.0
6269,69.0
2353,31.6
2882,114.5
3234,197.0
6016,23.05
2316,162.0
6831,557.0
00713,63.4
00927,37.88
8033,177.0
9910,72.1
2881,149.0
6226,31.4
2413,48.65
6805,2210.0
009828,9.71
5425,92.0
8271,225.5
2478,124.5
3029,113.0
1476,302.0
2061,49.05
2892,37.3
1597,147.0
3044,495.0
4961,171.5
1560,716.0
1773,166.5
2884,43.8
6716,124.5
8069,149.5
3357,209.0
3036,192.0
2375,126.0
3055,135.5
2885,69.9
00992A,18.24
2049,363.5
5464,80.0
4760,276.0
2646,20.75
3035,179.0
6472,425.0
2887,41.25
3019,141.0
3293,712.0
2359,140.5
8043,140.5
2484,70.5
4749,784.0
6138,276.5
00679B,25.56
6789,467.5
00407A,9.75
2404,1065.0
00400A,15.14
2886,50.1
4939,90.6
6533,253.0
7750,2380.0
4526,32.9
2467,616.0
2472,222.0
8103,122.0
00646,76.55
006208,251.3
2605,35.75
2891,67.5
3707,62.3
6409,972.0
6829,256.0
1101,24.25
3718,69.7
3702,104.5
00922,42.71
6168,29.5
00663L,108.95
3388,84.0
00888,34.65
009829,11.2
009802,20.5
4770,238.0
8240,54.0
3305,106.5
00405A,8.75
00404A,10.02
2618,41.9
1605,37.95
5439,258.5
1312,13.85
00953B,9.52
7709,93.5
1785,102.5
00735,107.55
3003,58.9
8112,90.5
00947,38.77
9958,90.4
00409A,9.9
1504,71.6
3709,62.5
8114,184.0
3535,91.8
6667,250.0
00715L,58.65
00795B,25.67
3416,162.5
4577,93.0
00896,28.54
4927,43.5
1721,24.6
3455,232.0
6166,115.5
3265,171.0
6116,14.3
6197,306.0
6693,179.5
2002,19.0
2855,51.3
3498,186.5
2606,77.2
6715,327.0
6781,1075.0
00982A,23.04
1709,33.35
2428,255.0
6224,86.7
3162,72.5
00701,40.47
3504,83.1
8431,64.9
2476,119.5
7734,2895.0
4908,221.0
6547,62.8
5876,46.55
6015,17.75
3563,697.0
2312,31.9
4966,559.0
00988A,16.25
2498,41.3
00692,94.05
8086,112.0
7822,923.0
2399,46.2
2458,128.5
00980A,25.0
6526,637.0
3033,43.05
6141,50.1
4919,121.5
00720B,31.57
3675,281.5
6548,72.8
00962,15.35
2009,39.55
4763,49.7
7744,545.0
4989,61.7
2439,75.7
1727,91.4
00981B,9.09
3236,44.8
3023,331.5
7799,392.0
3317,57.5
6584,622.0
1319,80.8
6456,67.9
5880,26.25
6435,251.5
9933,38.65
6739,1140.0
00673R,11.11
1528,20.95
6005,32.55
3673,65.6
6133,24.7
2812,19.15
6719,186.5
3338,69.5
4915,60.4
6944,718.0
5386,261.0
00984D,9.86
4771,209.0
3354,27.15
00995A,17.47
5434,534.0
6263,157.0
6024,60.7
2027,48.85
6996,172.0
3413,282.5
5328,60.2
2834,17.15
00857B,22.32
00712,8.68
00923,40.72
9105,8.73
5388,74.9
6282,44.1
2880,44.2
4722,196.0
6919,85.3
4542,288.0
2328,46.75
4904,102.0
6538,299.0
00942B,13.6
3596,157.5
00687B,26.91
1590,1360.0
3045,116.5
4906,36.45
3149,61.1
6218,44.3
7751,1620.0
00675L,329.75
8926,57.4
8054,84.1
6265,55.5
2645,173.5
8110,44.4
5309,52.0
3515,229.0
2030,23.3
3645,71.3
3221,50.3
1503,206.5
3450,577.0
5864,37.6
6176,90.8
4551,166.0
00772B,32.07
3219,94.5
2442,15.95
2801,26.4
4973,152.0
6643,416.0
2367,42.2
8131,63.0
00990A,15.17
00865B,48.48
8070,49.65
00999A,11.58
6188,64.1
7792,318.5
2392,44.4
00939,23.7
6127,49.35
1718,10.35
8155,343.0
7772,131.0
2912,215.0
8096,105.5
8422,26.35
6913,133.5
00773B,34.37
6432,57.1
5269,1435.0
6530,93.5
2637,97.9
009826,10.08
3617,248.5
5340,80.0
00662,119.8
00708L,81.55
2493,183.0
6292,64.9
00657,78.65
6691,619.0
6933,318.0
3663,62.9
4540,58.5
9921,96.1
2332,19.35
00706L,20.2
6155,57.3
00988B,19.35
2347,88.5
6525,133.0
8227,163.0
1409,24.15
8147,138.5
00757,139.15
00933B,15.4
3005,113.0
6190,66.4
009804,23.4
5498,53.8
6112,45.1
1513,166.0
6462,101.0
3490,46.3
1563,77.2
3088,122.0
2342,40.0
2402,55.6
2201,30.65
4510,44.8
6706,123.0
3558,126.0
2491,42.1
4766,342.5
2302,42.85
00887,15.98
3543,43.7
00719B,30.86
00411A,9.8
6679,206.0
2889,16.45
00904,41.95
6206,134.0
3135,173.0
1714,16.4
1609,37.5
5243,94.0
1434,17.9
2362,47.4
1711,40.65
1440,13.4
3227,190.0
00945B,14.36
4991,496.0
00954,19.39
8932,93.1
8084,45.7
4976,36.75
6890,162.0
2617,32.55
8473,40.25
2466,100.0
9914,76.7
6877,123.0
3689,112.0
00664R,1.57
3004,121.5
00998A,18.07
6664,355.0
00637L,19.9
5285,86.5
00951,18.17
5291,68.3
8081,252.0
6191,82.7
2845,13.65
4772,248.0
1514,102.5
00751B,30.09
00728,69.8
6962,32.0
1595,66.2
4123,29.8
4707,28.75
6023,83.0
