# 收盤價 MD
# T:2026-09-08 07:29

## [CLOSE]
```csv
代號,收盤價
2454,4760.0
2330,2460.0
2303,143.0
2327,589.0
2408,517.0
2344,180.0
3037,949.0
6770,72.9
1303,230.5
4958,501.0
3711,621.0
2492,323.0
2409,28.7
3189,813.0
2313,240.0
3008,6660.0
2308,1850.0
3231,197.0
3481,49.95
3443,5935.0
3661,4040.0
0050,109.9
6669,2490.0
3017,3420.0
3081,3070.0
8996,1240.0
2481,158.0
00631L,37.84
1815,130.0
6147,191.0
4979,590.0
5274,19215.0
2368,1120.0
3105,450.5
2317,256.0
6488,971.0
7769,6565.0
2383,5495.0
6274,1370.0
3006,297.0
8046,1050.0
2301,299.0
8039,327.0
2449,273.0
3529,2570.0
6446,1325.0
6213,513.0
2426,99.1
8021,462.0
6223,5490.0
8299,2095.0
00918,35.78
6510,3470.0
00919,32.91
00981A,30.12
2324,40.05
3665,2070.0
2357,999.0
2382,347.5
6182,111.5
6672,299.5
3653,5655.0
1326,71.9
2345,2100.0
2059,13905.0
00685L,12.52
2360,2230.0
2337,124.5
6173,286.5
2464,203.0
3163,752.0
6442,1700.0
2881,149.5
3532,403.0
6187,1370.0
00403A,10.39
1519,739.0
3363,723.0
2882,114.5
3324,1440.0
6515,7000.0
6271,232.5
6531,960.0
3026,771.0
3260,412.0
6451,448.5
3090,171.5
2887,41.1
2884,43.55
2395,680.0
2377,158.5
009816,16.17
3491,1510.0
5347,156.0
3374,469.5
3406,987.0
5289,1405.0
8064,122.5
8210,937.0
2891,67.4
2379,729.0
6239,280.0
5483,183.5
1301,66.6
6683,1410.0
3624,96.9
8358,515.0
2883,36.95
2376,364.5
7711,660.0
5351,118.5
3441,131.0
6538,305.0
3714,67.2
3362,190.0
6505,79.7
2351,233.5
3131,2555.0
2455,500.0
2356,66.1
6949,67.1
6290,269.5
2486,254.5
00632R,9.64
3693,682.0
8150,91.3
00878,34.39
3167,883.0
3042,176.5
4576,247.0
3376,206.5
2892,37.3
8028,249.5
2885,70.2
0052,63.75
8042,121.5
00935,60.6
2049,364.5
1802,60.7
0056,55.85
2603,233.0
00991A,18.0
6640,1300.0
8111,73.5
00881,51.35
1717,73.5
3605,120.5
3211,384.0
4971,610.0
2412,138.0
00406A,9.69
1560,730.0
3034,540.0
4938,93.6
7788,316.5
6139,739.0
7734,2915.0
2436,71.7
2421,171.5
6415,418.0
6805,2265.0
3036,192.5
6620,113.0
2615,114.5
00891,35.86
6426,296.0
2027,49.1
2886,50.2
00663L,109.7
3533,1695.0
6217,181.5
5425,92.4
7795,536.0
2478,127.0
2404,1080.0
6257,213.0
2353,32.3
009828,9.72
4967,277.5
3706,92.6
2609,58.1
5443,120.0
3094,44.8
1597,152.0
3702,105.0
6830,582.0
3141,102.0
4749,787.0
5475,194.0
3234,199.5
006208,251.65
4977,179.5
2890,42.6
00927,37.93
6907,199.5
3293,710.0
2451,289.5
2354,65.7
2489,40.9
00961,13.55
7750,2375.0
2834,17.2
4939,93.6
1590,1370.0
00830,83.3
00929,29.38
3019,142.0
8043,144.0
2634,66.3
6278,195.0
6727,537.0
3264,227.0
2388,77.7
8069,150.5
2472,226.0
6831,568.0
4931,247.5
3583,722.0
3044,493.0
00992A,18.41
00888,34.85
6207,112.5
6196,514.0
5536,874.0
6588,118.0
2801,26.5
3680,529.0
2465,102.5
6209,79.1
7828,1870.0
2467,619.0
2375,127.0
00400A,15.21
6285,239.5
00405A,8.83
6449,231.5
009802,20.65
2880,44.35
8261,181.0
00675L,332.75
7610,2000.0
4904,102.0
1605,37.9
2618,42.1
6739,1110.0
00922,42.85
5871,112.5
8103,123.5
00982A,23.13
6834,97.0
1476,306.0
3450,585.0
7751,1590.0
3045,117.0
6291,442.5
00953B,9.54
6197,308.0
6789,471.0
5439,262.5
3023,339.5
6715,339.0
6526,644.0
6224,88.8
2363,52.5
1216,75.2
6781,1080.0
1101,24.3
00673R,11.11
2413,48.35
3055,134.5
5876,46.95
00937B,14.23
3718,70.9
00662,120.1
6693,184.5
5269,1440.0
3022,91.5
6829,258.0
9958,91.6
8027,185.5
3357,213.5
2305,33.4
2606,78.6
8112,90.4
2484,70.3
5880,26.5
8271,222.0
8040,82.5
8033,177.0
6548,73.6
2474,208.5
4919,122.5
6944,719.0
3715,119.5
00407A,9.82
1727,91.0
6269,67.8
2312,32.3
1513,167.0
6533,257.0
00988A,16.26
2221,86.7
2542,48.0
6919,85.2
2441,118.0
2428,259.5
8431,67.3
00679B,25.62
1477,195.0
00409A,9.91
00708L,81.25
00713,63.45
2399,46.8
6023,82.9
00896,28.74
2458,131.0
3455,235.0
6409,977.0
6691,624.0
5284,318.5
4770,239.0
6414,389.5
2385,110.5
7749,354.0
4763,50.6
00646,76.85
1504,71.7
6121,386.5
00715L,59.15
1312,14.1
6166,116.0
1503,207.5
3563,699.0
4908,223.0
2002,19.0
009829,10.97
00947,38.54
2359,142.0
6116,14.2
2855,52.0
00990A,15.17
1402,28.7
2610,20.45
6584,619.0
1785,102.0
3675,282.0
2605,36.35
5904,71.7
6168,29.4
2912,215.0
8240,56.0
3035,179.0
2637,99.2
3504,84.5
3005,113.0
2812,19.25
4991,494.0
4927,43.0
3016,100.5
00735,106.85
6667,255.0
7717,494.0
4551,167.5
5243,95.4
2316,159.0
6138,288.0
2889,16.45
7799,395.0
3498,189.5
1102,35.05
00687B,26.97
3236,45.95
00923,40.86
9105,8.85
2347,89.3
5314,35.2
00892,42.42
3030,282.0
6547,63.4
2332,19.45
5434,541.0
6679,207.0
1709,34.2
00637L,19.94
00984D,9.88
2845,13.75
5328,60.7
6913,136.5
3221,51.2
7822,930.0
8086,112.5
3149,60.8
00795B,25.72
3003,59.0
00981B,9.11
00940,12.99
9904,24.6
2851,44.95
2103,27.4
6226,32.4
8926,57.9
8932,94.2
00712,8.69
1711,40.9
3033,43.25
6214,185.0
6016,22.1
3515,231.0
3673,65.8
1409,24.35
3689,113.0
00980A,25.09
00404A,10.03
6282,44.35
6155,58.2
6005,32.7
2498,41.0
2493,184.0
5498,54.6
2302,43.3
6525,133.5
6456,68.8
2352,29.0
2645,174.0
5471,61.0
4989,61.8
4526,32.35
8096,105.0
2254,62.4
9939,129.0
00933B,15.44
6199,96.2
4760,272.5
00751B,30.15
00945B,14.4
00859B,40.9
2207,539.0
6472,416.0
