# 收盤價 MD
# T:2026-08-28 13:24

## [CLOSE]
```csv
代號,收盤價
2327,595.0
2303,130.0
1303,219.5
2408,537.0
3008,7025.0
3037,1090.0
2330,2425.0
2344,181.5
2308,1835.0
8358,543.0
3105,436.0
2313,240.5
8039,343.0
8046,1235.0
3189,891.0
2492,313.5
4958,479.0
2454,3990.0
1815,125.0
2301,316.0
3481,48.65
6213,583.0
2449,270.0
3406,917.0
3017,3325.0
3450,635.0
6669,7210.0
2368,1130.0
3374,386.0
3026,742.0
3711,619.0
6488,960.0
3443,5985.0
3081,3305.0
6147,181.5
2383,5550.0
3665,2260.0
6770,70.0
6805,2305.0
6187,1355.0
0050,106.95
6223,5035.0
4939,91.9
3661,4070.0
6182,110.5
2317,251.5
6274,1480.0
8021,453.5
6239,287.5
3324,1135.0
00981A,30.04
2481,153.0
2426,96.0
8299,2140.0
2059,14310.0
6446,1560.0
8996,1265.0
3653,5760.0
2464,190.0
4991,520.0
5425,96.1
5274,15380.0
2345,2120.0
00631L,36.28
3533,1735.0
00403A,10.35
2634,67.8
8033,188.5
3211,398.5
6173,239.0
3167,787.0
3231,178.0
3529,2520.0
3491,1500.0
3532,390.0
3376,217.5
5475,200.5
4931,273.0
1802,60.8
2337,126.0
3163,752.0
3441,129.5
3090,174.5
2409,25.9
6584,682.0
5347,153.5
2382,332.5
5483,182.5
3363,702.0
1312,14.05
7769,6460.0
6257,219.0
2886,48.2
3042,187.0
1519,756.0
2360,2020.0
3260,412.0
5289,1475.0
3264,235.0
3605,131.0
2375,133.0
6451,452.5
8043,147.0
3006,268.0
6531,894.0
6415,455.0
2609,56.1
2615,110.5
1717,77.6
2892,34.3
2881,144.0
8210,990.0
4908,190.0
1301,62.5
6442,1615.0
8261,187.5
00685L,11.96
2489,40.05
8150,90.4
6139,778.0
2603,231.5
3293,711.0
2882,105.0
00406A,9.8
2351,237.5
2324,39.7
2472,231.5
6217,175.0
6515,6185.0
6271,216.0
6269,74.5
2357,964.0
2478,130.0
7610,1480.0
2412,135.0
3702,99.9
6278,201.0
00919,31.43
4979,608.0
1326,62.1
3131,2490.0
2467,611.0
6683,1200.0
6781,1135.0
3583,747.0
00991A,18.23
6727,538.0
2421,164.0
3044,491.5
3034,543.0
3624,91.4
009816,15.6
7751,1790.0
