# 收盤價 MD
# T:2026-09-14 04:42

## [CLOSE]
```csv
代號,收盤價
2330,2410.0
2454,4585.0
2308,1620.0
2327,544.0
2408,493.0
3661,3650.0
2492,311.5
6173,290.0
2303,140.5
2409,30.2
3711,618.0
2344,171.5
3008,6660.0
3406,1060.0
1303,234.5
3026,744.0
3037,977.0
0050,107.7
00631L,35.98
6770,70.7
4958,495.0
8299,1990.0
6213,509.0
3443,6120.0
3624,124.5
3231,185.5
3374,463.5
3081,2810.0
3017,3370.0
8358,485.0
8046,1080.0
3189,822.0
8996,1330.0
3481,47.7
2345,1885.0
3105,437.5
6274,1365.0
8039,272.0
3006,290.5
2317,248.0
2301,277.0
1815,127.5
2383,5365.0
2357,924.0
2426,97.1
2360,2160.0
2609,59.4
00685L,11.84
6505,83.6
6147,181.0
2449,263.0
2368,1030.0
2059,12080.0
00981A,29.44
2481,150.0
6488,902.0
3653,5765.0
6223,5620.0
3441,166.0
6531,988.0
6669,2310.0
6510,3480.0
5274,17885.0
00919,32.48
3167,828.0
2382,336.5
6442,1670.0
6239,273.0
3665,1875.0
2338,47.75
6446,1280.0
2049,359.0
2615,112.0
3532,423.0
1560,790.0
6515,6890.0
2395,674.0
3529,2580.0
7769,6310.0
5386,318.0
00918,35.34
3491,1415.0
2337,119.0
00406A,9.44
2305,41.05
00632R,9.91
6182,104.5
2884,46.3
3016,109.5
6805,2150.0
6739,1270.0
2412,140.5
3260,402.5
2464,188.5
6139,709.0
2603,234.5
2313,221.5
6187,1250.0
4939,82.4
8150,86.7
2886,51.7
4991,448.5
3055,154.5
2887,42.65
009816,15.88
2882,110.5
2883,37.85
5289,1295.0
3363,681.0
6834,108.0
3533,1580.0
4908,237.5
2881,148.5
3362,179.5
2891,67.1
6209,80.0
3264,230.5
2404,1005.0
1590,1285.0
00929,28.62
8033,172.5
5475,175.0
2890,43.7
5347,157.5
6426,302.0
2379,704.0
00403A,10.17
2892,38.9
3324,1360.0
8227,239.0
3044,508.0
5483,176.0
3034,547.0
1326,70.2
2377,149.0
2324,37.8
8064,115.0
6290,258.0
0056,55.3
8042,113.0
6226,30.0
2885,70.0
00673R,10.06
00881,49.96
7734,2580.0
2376,349.0
2354,65.7
5351,108.5
00878,34.0
3163,670.0
00712,8.38
3293,693.0
2634,63.8
3376,183.0
2801,27.9
3042,176.0
6672,292.0
7610,1975.0
6257,211.5
00715L,70.65
6196,511.0
2221,95.4
2027,46.5
4979,531.0
7750,1995.0
00991A,17.36
4576,242.0
2486,237.5
0052,62.55
3450,512.0
6415,401.0
3706,80.1
2455,515.0
4971,550.0
4967,280.5
3693,663.0
00663L,103.55
2880,45.85
6861,214.5
2351,234.0
6706,137.5
3702,106.5
3680,510.0
1301,64.6
5314,42.15
6179,35.75
3029,116.5
5880,27.2
3036,191.0
6451,409.5
2618,42.35
00935,58.55
6949,53.0
3090,163.0
00937B,14.11
7795,507.0
2834,18.0
6291,478.0
4977,175.0
2637,101.0
3045,121.0
6683,1290.0
1802,58.2
00896,27.92
7717,517.0
3455,233.5
6919,79.5
3131,2325.0
4749,721.0
3211,362.0
2467,552.0
00708L,78.35
2356,62.0
3498,192.0
6830,551.0
4931,234.0
8210,900.0
3605,122.5
2451,276.5
1709,36.2
00675L,313.7
5269,1315.0
3035,169.5
00400A,14.8
8028,225.5
1216,75.0
4938,91.0
2428,255.0
2812,19.5
2605,36.5
5340,85.9
1519,712.0
6285,222.5
6789,446.0
00891,35.24
00992A,17.87
3234,187.5
7788,286.5
6207,112.0
7799,414.5
6227,127.5
009828,9.45
006208,246.1
00679B,25.26
8112,84.6
2472,213.5
2002,18.9
8069,146.0
7828,1975.0
00961,13.36
6271,220.0
3229,67.5
6727,507.0
5425,86.1
00927,37.07
9921,87.6
00637L,19.42
6547,58.8
2489,36.9
3583,704.0
6116,14.1
6640,1170.0
8021,418.5
5536,836.0
8111,71.7
1605,37.4
3714,61.7
6449,217.0
00405A,8.59
2421,164.5
9914,69.7
6217,165.0
5871,111.5
6278,186.5
2606,76.5
009803,21.76
1785,95.9
6214,188.5
8103,113.0
00738U,50.55
3141,90.8
5439,249.5
00982A,22.37
3715,123.0
3413,279.5
5904,72.3
00713,63.85
1409,24.45
3019,137.5
3515,207.0
00953B,9.51
5328,56.5
6831,567.0
00662,118.4
1101,24.5
6538,368.0
1312,14.35
2375,118.5
6414,370.0
1717,70.9
3718,63.1
5876,48.65
6409,861.0
00830,81.35
2645,173.0
6265,48.75
00687B,26.59
8096,90.7
3149,62.3
2474,204.0
6197,300.0
6416,115.5
1504,69.5
6781,1005.0
2478,118.5
6199,98.4
3707,59.2
2359,128.0
6907,180.0
6715,321.5
6224,87.5
1714,15.35
2441,111.5
4904,105.5
2353,31.1
2889,16.75
2542,46.5
00751B,29.82
4556,94.6
00988A,15.96
00407A,9.55
8271,206.0
00404A,9.82
4919,112.5
2851,47.15
2610,20.4
6584,567.0
00642U,33.49
8043,136.0
00635U,44.76
8261,162.0
6944,690.0
7751,1425.0
2413,50.2
8027,167.5
6829,228.0
4915,62.8
6533,232.5
00922,41.83
1402,28.65
3563,659.0
6206,138.0
8086,106.0
1503,202.0
1597,147.0
009829,10.85
6691,609.0
00892,41.41
6121,380.5
00923,39.85
6282,42.75
2912,216.5
9904,24.2
2316,158.0
2484,66.7
00680L,6.19
1513,165.0
6269,66.1
4585,298.0
6526,624.0
2363,50.7
1795,173.5
2436,67.1
2347,89.0
3005,115.5
1722,43.25
5434,527.0
6141,51.0
2312,30.45
009826,9.97
00888,34.04
2466,106.0
00409A,9.63
1476,288.5
1528,21.2
00980A,24.32
2617,33.65
2388,75.2
00999A,11.36
2855,51.9
00947,36.98
6127,47.3
3504,80.7
8926,58.0
2385,105.0
1102,35.3
8155,325.5
4973,138.5
7825,107.5
6472,399.0
9933,41.7
00990A,14.82
00984D,9.79
6667,247.0
6753,134.0
4722,184.0
3357,201.0
5864,34.9
6620,124.0
6693,169.0
4763,48.85
00401A,14.07
4966,528.0
6176,88.9
00735,104.25
8454,241.0
8932,90.6
2845,13.7
3030,263.0
00933B,15.27
1477,196.5
2468,35.8
6643,406.0
3490,41.55
6933,320.0
8016,277.5
4989,60.1
3013,84.7
1569,50.6
4916,94.3
5388,71.7
2493,173.5
4770,231.0
5443,105.5
2465,90.0
9945,28.1
3675,259.0
00720B,31.33
3023,322.0
7711,531.0
3289,132.0
6005,31.5
00795B,25.39
3135,162.5
00670L,194.2
9105,8.59
1718,10.4
00998A,17.68
3704,40.5
2332,19.0
00633L,47.2
8464,371.0
3689,108.5
3265,165.0
1727,89.6
00646,75.85
2374,67.3
2371,27.45
6719,180.0
009802,19.92
5321,75.5
00725B,33.4
00865B,48.57
6937,288.5
6588,107.5
4961,170.0
00940,12.79
00411A,9.72
3596,152.5
00724B,32.13
7714,173.5
4772,234.0
3617,242.5
2458,126.5
00770,67.6
3587,236.0
3236,42.9
2476,118.0
6525,124.5
6664,336.0
2392,42.3
3305,99.9
2820,17.4
3227,181.5
1229,40.7
3176,36.5
00859B,40.94
00962,15.01
00695B,34.06
2009,39.0
4739,78.1
5464,89.1
2399,45.5
3209,44.65
3673,61.7
6456,63.4
4764,215.0
8131,60.3
2633,26.05
3645,68.5
6177,47.5
6491,367.5
5209,172.5
7792,305.5
6530,92.8
6168,29.45
8110,42.15
3022,83.2
9938,38.15
3479,131.0
00934,29.9
4542,262.0
3094,40.9
00981B,9.06
6231,208.5
1215,110.5
1711,38.45
2630,48.0
1609,37.85
2646,20.2
2105,30.4
8040,77.2
00887,15.29
2006,82.5
4906,35.9
0053,241.15
8091,207.0
6548,70.0
00410A,11.84
2069,24.65
7822,834.0
8114,177.5
00665L,8.95
00938,26.51
00915,32.92
009821,14.48
5263,93.0
3033,41.55
5234,287.0
00900,19.52
2367,40.7
5284,297.5
6138,265.0
00985B,10.08
4949,76.5
4541,57.0
6155,55.3
9939,129.5
6690,171.0
2208,19.1
2495,37.45
6191,82.3
2207,530.0
2406,26.4
00753L,8.85
2485,38.55
00951,16.66
6166,112.5
2498,39.95
9910,67.8
3551,169.5
5534,74.0
1514,100.5
3147,221.0
8050,56.1
6016,22.25
3526,268.5
6532,93.2
3032,73.0
5608,16.75
6284,75.5
4551,157.0
7402,100.5
4927,41.3
1707,89.0
2915,56.6
5469,72.3
2369,29.5
1708,48.5
2340,31.65
4768,296.0
00731,97.6
2302,41.0
2352,28.7
00719B,30.83
1808,34.45
3576,16.4
4743,43.9
6605,137.5
00894,46.97
5243,89.6
6190,66.8
9958,90.1
6133,23.55
1319,79.0
4540,58.1
3380,30.75
1309,14.05
9802,64.7
1314,8.12
6788,326.5
00740B,36.73
8383,64.6
00997A,10.88
6112,46.05
3088,124.0
00985A,22.7
7749,349.5
6870,306.5
2103,25.75
6994,29.35
2233,160.5
4760,259.5
2401,24.1
3014,130.5
8422,26.05
00882,14.8
6245,81.3
5498,50.6
2491,39.6
00995A,17.06
00772B,31.85
6150,62.3
5285,82.5
8070,49.0
1810,23.55
8081,247.0
3592,219.5
6435,233.5
6419,151.5
