# 收盤價 MD
# T:2026-08-21 05:54

## [CLOSE]
```csv
代號,收盤價
2611,16.0
5234,299.0
1736,130.5
2889,15.65
00725B,34.21
2633,26.0
4167,20.7
6277,81.5
4147,63.7
6716,133.0
2406,28.6
3209,51.1
00688L,6.51
00401A,13.35
1608,35.5
00955,15.18
6190,65.2
2816,36.5
3029,111.5
1312,11.75
00985B,10.27
5222,105.5
2607,51.8
3010,127.0
00850,89.2
00882,15.07
00985A,22.48
4760,254.5
2355,41.9
4746,53.9
3704,42.3
3526,282.5
6443,26.1
6589,51.6
6922,195.0
2101,32.85
00931B,13.18
6530,82.6
2731,145.0
2329,42.75
6284,77.0
4707,32.55
2540,48.3
3479,130.0
00898,11.08
2061,49.75
3592,223.5
5522,64.1
6168,25.0
2305,26.55
6023,82.5
3014,130.5
3689,106.5
6788,348.5
3577,115.0
3576,17.0
4551,162.0
2070,68.7
6643,409.0
7827,159.5
2348,71.8
6243,42.85
8936,51.0
00934,28.36
00773B,35.18
00404A,9.43
2034,20.45
00696B,28.41
6613,253.0
2211,83.5
3217,137.0
00999A,11.21
3716,36.05
6962,31.0
8050,57.1
1563,63.5
2331,19.95
1536,50.3
1215,110.5
2425,38.6
3703,19.9
2401,25.75
00894,45.62
2206,63.5
3013,82.2
6146,192.5
3645,65.8
9941,85.4
3289,137.5
6933,193.0
00900,18.56
1809,37.95
5321,71.9
00731,89.95
00762,112.25
2501,23.0
00983A,12.33
8054,80.0
3508,25.0
2208,19.25
00913,45.49
3152,233.5
00633L,48.22
6104,93.4
00909,44.6
6757,56.3
6712,152.0
2527,44.15
6174,44.2
6419,161.0
00642U,28.1
6175,74.7
7805,690.0
6412,78.4
1909,11.15
5291,57.1
3059,39.4
00643,18.57
6658,164.0
6499,67.0
4956,30.45
6016,19.35
8222,39.6
00954,18.28
6937,267.0
4439,99.2
00655L,33.48
7855,43.35
00993A,13.3
00650L,17.66
6768,65.2
00896,26.99
4123,32.4
2913,11.25
2491,36.6
00984A,15.18
6517,66.7
4169,163.5
2723,66.6
3551,176.0
00939,22.21
3625,11.75
6509,47.0
2402,53.1
4927,32.85
4961,164.5
9917,110.0
00915,31.09
4536,170.5
00981D,10.35
6279,127.5
6664,331.5
5285,77.2
5243,88.3
009802,18.59
009805,15.77
2543,38.95
8390,97.5
3556,63.0
3708,103.5
00994A,17.08
1712,39.4
5309,52.5
00995A,17.01
6861,196.5
00964,14.59
3213,131.0
00996A,13.74
2364,82.1
4590,87.2
00965,26.44
2520,36.55
3485,222.0
3537,55.0
6840,82.4
3594,51.4
8255,146.5
8227,147.0
1707,90.5
2897,10.25
6153,16.65
6869,67.2
00981T,11.77
8091,219.0
2601,6.72
00670L,201.25
00951,17.14
6679,200.0
6432,66.5
009820,9.8
6603,27.1
6438,143.5
00752,23.77
2420,57.3
3218,137.0
4952,52.0
2483,35.5
1316,10.65
2887I,9.52
6901,16.8
4960,20.5
00987B,16.0
9907,15.2
2231,94.0
2362,47.35
3049,11.2
1218,14.9
00864B,46.11
6605,141.0
7777,38.0
2365,30.55
00952,17.63
3416,178.0
6245,82.4
9938,42.4
2832,61.0
00987A,16.0
5515,54.2
3356,62.8
0053,236.45
2009,39.2
6227,118.0
00988B,19.64
00740B,37.6
4561,47.1
00924,33.21
6199,94.1
4755,115.0
6462,98.5
6642,78.5
3176,35.55
5432,151.5
2597,169.0
8182,39.75
6617,104.5
6231,217.0
00410A,11.31
3535,88.0
3028,65.9
00693U,22.57
00676R,5.66
1104,26.8
3540,21.65
1907,30.45
4968,91.2
3303,53.6
00402A,9.64
1773,156.0
6244,24.95
6188,68.7
00853B,27.0
00857B,22.76
2613,22.65
3380,27.3
2457,22.85
6741,55.0
00876,87.0
2338,38.2
5474,158.5
4128,15.25
3003,64.0
6204,83.3
2535,92.0
00950B,13.79
4571,161.5
7749,336.5
3581,106.0
3312,51.4
6890,164.0
2820,16.3
7717,402.0
5299,98.7
4583,488.0
00408A,10.35
1569,43.55
3550,22.7
6186,33.0
2905,17.4
00928,31.86
2023,14.0
3066,23.6
00948B,9.21
8088,45.2
2753,186.5
8478,142.0
3717,22.15
8084,49.3
6913,142.0
6873,69.5
6585,116.0
3317,66.5
3290,50.7
1558,103.0
2072,151.0
00664R,1.65
1231,82.4
2495,37.2
3691,101.5
2010,22.8
00966B,13.59
4949,70.8
00768B,48.53
9911,83.1
2480,160.0
00960,20.89
3094,35.9
3230,41.55
00936,21.07
3032,78.0
2838,20.15
5464,70.6
6782,204.0
00926,26.26
6179,26.45
2104,10.45
4526,29.9
2236,123.0
9925,40.15
3078,53.5
6469,69.1
4912,91.5
2530,19.55
6115,44.65
3489,21.7
1905,13.5
3444,79.8
6550,11.15
3709,67.5
2241,33.55
00963,13.11
4560,33.0
1582,73.9
6208,82.4
7722,281.5
3705,55.7
00941,25.9
4720,17.9
6218,38.0
00885,17.64
4556,74.8
00910,61.15
1537,120.0
009819,10.02
8415,38.35
3004,121.5
00905,25.75
8083,159.5
2442,19.5
