# 收盤價 MD
# T:2026-09-09 09:13

## [CLOSE]
```csv
代號,收盤價
2330,2480.0
2303,139.5
2408,529.0
2344,186.0
2327,568.0
3037,995.0
3481,50.7
3105,460.0
2409,31.45
2454,4690.0
1303,239.0
3711,636.0
6515,8150.0
3661,3910.0
4979,642.0
8046,1100.0
2382,343.0
6213,526.0
6147,199.5
3189,825.0
3081,3150.0
2308,1810.0
2345,2060.0
6510,3925.0
2492,315.0
6442,1840.0
1815,128.5
2383,5550.0
8039,296.0
2360,2360.0
2426,106.0
3231,189.0
4958,511.0
7769,7045.0
6223,5985.0
3017,3325.0
3026,772.0
6669,2395.0
3363,737.0
3167,939.0
3529,2730.0
3406,1005.0
6446,1385.0
6770,72.2
3163,759.0
2368,1120.0
6274,1385.0
3665,1935.0
2059,12580.0
8150,93.2
6187,1425.0
6239,282.5
2449,272.0
8996,1270.0
3443,5935.0
3042,180.0
2379,718.0
2049,370.0
5314,39.95
2313,232.0
6505,84.7
6173,275.0
2481,155.5
6488,955.0
3680,573.0
2317,252.0
3653,5680.0
3008,6600.0
00981A,30.16
2337,125.5
3055,150.5
5274,18965.0
2615,113.5
00919,32.57
8112,85.6
8064,124.0
2301,294.0
6672,304.0
3624,104.5
6291,502.0
4971,643.0
6805,2200.0
6290,277.5
00631L,37.8
3532,410.5
3006,296.5
3131,2685.0
2887,41.95
6182,110.0
3605,124.5
6451,441.5
8299,2090.0
3034,541.0
6683,1475.0
3491,1510.0
2883,36.3
7828,2140.0
2884,44.4
3693,669.0
3260,417.0
0050,110.0
2882,111.0
3706,81.9
1326,71.7
3324,1335.0
2455,547.0
7788,311.5
6426,298.0
6949,56.8
2881,146.5
6196,519.0
2603,230.0
6830,599.0
4977,180.0
8227,184.5
2464,194.5
6531,950.0
5347,154.0
00403A,10.41
1409,25.85
8358,530.0
7610,2035.0
6116,14.95
2324,38.85
2467,586.0
2421,161.0
2395,648.0
2891,66.8
7711,592.0
1301,66.2
3714,67.1
2609,57.8
4576,238.5
2351,233.5
6907,197.5
3441,130.5
6257,211.5
2486,250.5
5351,117.0
8210,908.0
2363,53.4
3264,229.0
8069,152.5
00685L,12.45
2484,71.1
00918,35.5
3234,202.0
2834,17.85
6207,114.0
2812,18.95
4967,280.5
5289,1375.0
2357,967.0
2885,69.6
2356,64.2
1590,1310.0
2489,40.15
2801,27.15
6179,34.25
2377,155.0
8111,71.3
3583,752.0
5340,85.2
5386,283.0
4908,236.5
8042,114.0
2890,43.25
2376,357.5
6620,127.5
6415,420.0
8131,64.4
3450,545.0
8103,115.0
00406A,9.72
00991A,17.97
2441,117.0
3374,482.0
2359,132.5
6409,914.0
2892,37.45
6269,69.2
6226,30.65
00992A,18.33
6530,100.5
3362,188.5
3715,127.5
2027,48.85
6231,231.0
7795,552.0
009828,9.76
6834,99.7
5483,181.0
5871,113.0
00405A,8.88
3211,377.0
6715,350.5
3533,1625.0
6271,227.5
7772,128.5
3033,41.75
2305,33.05
3376,202.0
0056,55.8
6588,115.5
1802,60.0
6139,747.0
8096,100.5
3149,62.2
1560,725.0
4991,513.0
1519,730.0
6789,472.5
6218,47.5
6829,252.5
4931,243.5
0052,64.0
8043,138.5
3702,103.5
1605,38.35
6217,180.5
8027,182.0
2605,36.2
6640,1210.0
009816,16.16
3229,59.0
1476,295.5
6584,595.0
00708L,79.6
3090,168.0
1597,147.0
8021,444.5
5475,190.5
00411A,9.95
7717,486.0
3044,492.5
2634,66.1
6831,578.0
6727,534.0
00712,8.62
4739,78.0
2221,89.5
5443,111.5
6285,239.5
2375,124.5
00929,29.03
4749,790.0
2009,41.0
2880,44.4
1736,131.0
6278,193.0
00878,34.14
4961,173.0
00937B,14.2
2338,41.5
00673R,10.86
5425,90.8
4938,92.1
00715L,61.15
2388,76.2
1528,20.7
3498,188.5
6919,81.6
00891,36.14
8383,68.4
3036,188.0
1721,23.95
3019,139.5
1717,72.5
2413,48.3
8028,239.5
00935,60.4
6209,78.3
3217,127.0
2465,97.0
2354,64.7
00679B,25.6
6472,410.0
6643,443.0
5439,262.5
00881,51.25
2353,31.45
1718,10.7
2451,287.0
1216,76.2
00407A,9.81
6414,378.5
3010,125.5
7734,3000.0
3016,101.5
3293,706.0
2436,66.9
8086,112.5
3141,95.6
2404,1060.0
8033,175.0
2618,42.5
5880,26.65
5269,1405.0
00663L,109.0
4919,119.5
8261,172.5
2412,138.0
3718,67.2
2069,23.3
2886,50.0
00632R,9.68
00982A,23.04
6706,125.0
5291,61.6
3645,72.7
3673,64.7
3094,41.1
2606,77.0
4760,272.0
6197,305.0
3035,177.5
8271,219.0
2478,122.5
009829,11.17
3455,232.5
00400A,15.2
00830,83.45
3587,256.0
4763,49.15
1101,24.35
6199,97.1
2428,253.0
6861,193.0
7750,2280.0
00410A,12.12
6449,226.0
7799,386.0
3380,30.5
4770,231.0
2472,216.5
00988A,16.37
00713,63.6
4551,166.0
00947,38.45
2474,205.5
4707,28.55
7751,1600.0
00998A,17.96
3221,49.15
00927,37.91
2439,75.3
8091,216.0
6788,344.5
6693,184.0
2002,19.0
6016,22.9
00404A,10.04
2855,51.6
6890,155.5
1504,70.6
6617,131.0
5484,42.05
4915,61.1
6168,29.25
1608,37.2
6176,91.1
4939,90.1
2374,68.1
5285,85.4
00637L,19.74
4542,284.5
6547,63.9
4904,102.5
1795,179.0
4912,98.0
6152,14.75
00662,119.6
2637,97.8
006208,251.7
5388,73.2
009805,15.43
6416,105.0
5209,168.0
6538,320.0
1312,14.05
3045,117.5
2233,166.0
4541,60.9
2889,16.6
6526,644.0
4123,30.75
3617,240.0
2316,158.5
4585,291.0
5434,535.0
3338,68.8
6548,72.1
4927,43.15
8016,279.0
3005,113.0
6005,32.45
6456,67.7
1785,100.5
6953,254.0
8431,62.7
6781,1065.0
00735,107.5
5876,48.25
6015,17.6
6739,1160.0
3504,83.5
00657,77.8
3030,273.0
6664,364.0
6282,43.15
3354,28.0
3357,208.0
00757,137.6
009826,10.06
3596,157.0
1314,8.19
00896,28.63
00646,76.15
4989,61.5
2385,104.5
00888,34.64
00961,13.47
4966,551.0
2912,217.0
2485,40.85
6937,291.0
00990A,15.21
4973,148.5
00955,16.56
3707,60.3
2061,47.1
5536,852.0
4569,159.0
4906,36.45
1513,165.5
6782,229.5
4764,222.0
1503,205.0
6214,184.5
3490,44.1
5904,71.5
6265,53.5
3022,86.2
00993A,13.59
00635U,45.11
6224,85.4
6166,115.0
3701,42.3
2610,20.5
00953B,9.51
9910,70.4
3305,103.0
00980A,25.16
6023,83.1
4540,58.7
1723,83.2
6679,199.0
4923,53.9
2332,19.2
4556,76.4
3049,12.7
2851,44.7
1727,91.4
2030,23.35
4771,210.0
7709,90.0
1319,78.5
7822,910.0
6944,714.0
2312,31.6
8926,57.7
2458,129.5
5328,59.4
5864,36.95
2476,119.5
9958,90.3
2542,47.55
1102,35.0
2367,41.75
6441,24.5
8040,78.6
2498,40.35
9921,94.7
9904,24.6
00923,40.81
2254,63.5
7792,320.0
1709,33.7
00984D,9.84
00892,43.44
3576,16.75
009820,9.88
4526,31.7
4590,92.0
3147,222.0
3162,71.4
00795B,25.69
3265,168.0
00985A,23.3
8054,83.3
7744,530.0
8110,43.9
6533,257.0
00938,26.45
9105,8.7
6141,50.8
6585,105.0
2369,30.5
8234,66.5
4577,92.1
5608,17.1
4956,35.0
00928,33.37
3413,284.5
1591,38.35
8454,237.0
6206,135.5
00720B,31.59
2402,54.4
1402,28.45
8932,94.3
00675L,329.9
00922,42.76
1711,39.9
1909,10.65
3135,171.5
5471,55.0
8240,51.7
1609,37.7
2399,46.05
009803,22.33
00999A,11.63
3178,63.1
3717,21.95
6691,617.0
00995A,17.66
3028,61.7
00981B,9.08
00770,68.4
2347,88.2
00409A,9.91
2323,10.7
6443,24.05
2434,63.1
3219,89.9
1904,24.25
2493,181.0
2887E,48.6
2646,20.6
6138,276.0
00940,12.83
6535,83.3
00751B,30.1
00933B,15.4
00642U,31.25
6716,118.5
3535,90.1
3317,57.8
3088,123.0
2105,30.6
00719B,30.78
6753,134.0
4766,340.0
6188,64.9
