# 收盤價 MD
# T:2026-09-09 07:23

## [CLOSE]
```csv
代號,收盤價
2330,2470.0
2344,188.0
2408,531.0
2303,137.0
2454,4710.0
3231,186.5
2327,567.0
2409,29.6
4958,505.0
3037,954.0
1815,135.0
1303,235.0
3167,938.0
2059,12520.0
6770,72.4
7769,6970.0
8039,294.5
3008,6500.0
2382,328.0
2345,1955.0
3081,2865.0
2360,2265.0
2308,1805.0
3017,3285.0
6223,5795.0
2317,251.5
6147,186.5
3443,5960.0
3481,48.8
6669,2340.0
2313,231.0
3026,747.0
6488,955.0
3189,800.0
5274,19220.0
6213,510.0
2492,318.5
3711,618.0
0050,109.65
4979,605.0
3105,441.5
2337,126.0
2383,5340.0
8021,450.0
6446,1405.0
6274,1345.0
6182,109.0
8046,1025.0
3661,4030.0
3529,2825.0
6515,7700.0
8996,1225.0
3006,298.5
8299,2085.0
3260,414.0
2301,291.0
3665,1935.0
3653,5550.0
00631L,37.49
2368,1075.0
6510,3620.0
6187,1385.0
6173,273.5
7610,2065.0
2357,968.0
00981A,29.73
2449,268.5
2481,152.5
6239,275.5
2426,97.5
3532,398.0
00918,35.44
5351,117.0
00919,32.71
2379,692.0
2464,194.5
2884,45.55
6442,1695.0
3363,711.0
3324,1340.0
2887,42.8
2324,39.05
6426,307.0
5289,1370.0
2395,657.0
3693,669.0
2455,515.0
2356,64.0
2882,113.5
2376,357.0
3491,1490.0
3131,2635.0
00929,28.89
6531,931.0
6207,116.5
6672,294.0
8210,907.0
3605,124.0
4967,280.5
00685L,12.35
5347,152.0
8358,520.0
3406,1010.0
2891,68.2
5483,180.0
1301,65.1
3624,96.6
2881,149.0
1326,70.6
3441,132.0
3374,475.0
3715,126.5
3163,726.0
009816,16.12
2412,139.0
2351,227.5
2486,245.5
7795,555.0
6907,204.0
6257,209.0
3264,225.0
7828,2035.0
3706,91.3
2603,229.0
0052,63.6
3450,527.0
7711,594.0
2377,152.5
2634,65.9
2890,43.45
2883,37.3
6291,463.5
2615,112.0
8150,90.3
3583,740.0
6683,1405.0
2886,50.6
2436,67.1
8042,113.0
00991A,17.67
00406A,9.61
8028,236.5
3055,146.0
3016,101.5
6830,576.0
4971,605.0
00403A,10.24
00878,34.07
2834,17.7
6451,435.0
6949,60.4
6415,410.0
3680,521.0
7788,291.5
2885,70.6
4938,91.7
5871,115.0
3034,534.0
1802,59.9
2354,64.5
2892,37.85
3036,189.5
8064,134.5
2049,350.0
4576,235.5
1216,76.7
3042,172.0
3533,1620.0
2801,27.25
4931,241.5
2474,205.0
5876,48.75
0056,55.75
6505,79.6
6588,113.5
2609,57.3
6271,223.0
3362,187.5
3211,375.5
6640,1215.0
2363,51.8
6139,742.0
2451,286.0
00632R,9.7
8069,147.0
6834,98.7
1476,300.0
3714,64.9
6278,188.5
6620,124.0
1519,728.0
7750,2315.0
2305,33.2
3293,708.0
2353,31.05
7717,466.0
6727,526.0
8027,177.0
2467,610.0
8261,170.5
009828,9.63
3090,167.5
2465,96.9
2388,76.1
6196,503.0
00891,35.88
2404,1055.0
5443,114.5
00992A,18.05
2359,135.5
00937B,14.19
6805,2155.0
6919,81.6
3234,197.0
2027,49.35
5269,1400.0
3141,95.4
00881,50.8
2880,45.15
6290,264.5
3044,484.0
6217,178.0
00935,59.85
6414,376.0
2489,39.15
6209,77.5
5475,190.0
1605,38.1
00961,13.44
2385,105.5
4961,177.5
3376,203.5
1717,72.3
4749,780.0
2441,114.5
2421,168.0
5880,26.85
6285,236.0
6617,134.5
3045,118.0
7734,2910.0
6226,29.6
00673R,11.0
3019,138.5
6789,463.0
5536,851.0
2221,85.8
5425,89.6
006208,250.05
009803,22.19
3035,175.0
8112,89.5
3718,66.1
00687B,26.92
00713,63.65
1590,1335.0
4977,173.0
3030,270.0
00830,83.7
2472,215.5
1560,717.0
3094,41.25
009829,11.18
2618,42.45
6643,438.0
3023,323.0
4908,227.5
2912,217.0
00400A,15.0
4904,104.0
1101,24.3
6179,33.1
8111,69.5
8103,119.5
6269,65.8
8040,79.0
00405A,8.71
2002,19.1
5314,38.7
6831,560.0
3702,104.5
1504,70.4
8016,278.0
2103,25.75
00927,37.61
6449,225.0
00663L,107.9
6530,98.5
6533,256.0
00953B,9.51
4966,547.0
6116,14.3
3645,73.7
8271,219.5
8033,174.5
00679B,25.6
2605,36.5
4939,89.5
00404A,9.99
6218,46.7
3022,86.4
6409,958.0
1597,143.0
6538,321.0
4927,43.05
6781,1065.0
4991,493.0
2478,121.0
00896,28.48
2610,20.6
3305,103.5
00988A,16.27
6861,195.5
2484,69.0
3265,166.5
4919,118.0
6416,105.5
6693,187.5
00712,8.67
6197,300.5
5434,532.0
5439,257.5
3707,60.0
5388,73.5
2312,31.3
8227,180.0
2316,158.0
2374,67.4
4763,49.15
00982A,22.77
5340,82.5
2855,52.2
00646,76.5
6016,23.15
6829,241.0
1785,100.0
3029,111.5
9910,71.8
2375,123.0
5471,55.0
3498,189.5
00708L,81.65
00662,120.0
6138,276.0
6472,412.5
8096,101.0
6121,378.5
00675L,327.0
6214,185.0
3455,229.5
6739,1145.0
7744,523.0
2347,88.9
00892,42.89
2428,253.5
1477,198.0
6584,602.0
3596,155.5
4526,32.15
7751,1545.0
4760,272.5
00407A,9.68
00922,42.56
00735,107.05
8431,63.3
8114,180.0
6715,325.0
1709,33.6
1319,79.0
3673,63.9
9105,8.68
8043,138.0
6282,43.25
6548,70.6
00409A,9.9
00637L,19.77
1503,204.5
1402,28.65
1409,24.45
4722,193.0
2413,45.95
1513,165.0
1102,35.2
2889,16.6
8086,110.0
00888,34.37
3357,206.5
2812,19.4
6526,643.0
2458,130.5
3563,695.0
6547,64.0
00757,139.15
1773,164.0
00984D,9.82
00715L,59.6
2061,47.2
3675,274.0
2542,47.7
2009,40.6
2606,77.8
6456,66.8
00947,38.5
8932,92.4
00962,15.19
1312,13.9
2645,172.5
2201,30.45
6224,84.6
2476,119.5
5904,71.7
2637,98.1
6944,706.0
6166,114.5
3005,112.5
00720B,31.58
2845,13.7
5464,75.3
3227,186.5
4577,91.0
00999A,11.5
8240,52.3
009802,20.4
6716,118.0
9921,95.6
7709,92.0
3413,281.5
00411A,9.76
6231,235.0
00795B,25.69
00865B,48.33
00980A,24.83
8155,341.5
9904,24.7
00990A,15.12
2399,45.65
4764,218.5
3416,160.5
4551,163.0
4906,36.1
1711,39.5
00859B,40.75
2498,40.2
7792,316.5
3229,55.2
00923,40.55
6141,49.4
2392,42.8
6719,183.5
6168,28.55
7822,899.0
6176,91.1
4989,60.3
6679,199.5
00945B,14.34
6691,615.0
3504,83.2
3338,68.2
3149,60.2
00933B,15.4
3535,89.2
1727,90.6
00981B,9.09
3490,43.45
2646,20.6
5328,59.1
00751B,30.09
1609,37.6
6667,250.0
6005,32.65
3388,85.0
4916,95.3
9958,90.1
2493,179.5
00955,16.58
6206,134.0
6525,130.5
9933,39.1
2369,30.2
2332,18.75
3354,28.3
8081,248.5
8054,83.3
3515,221.5
00724B,32.42
3219,89.0
1314,8.11
5386,257.5
2367,41.5
6199,96.5
2105,30.6
8110,43.75
2851,45.65
4770,234.0
8422,26.6
8131,61.9
4973,148.0
4542,275.0
7799,382.5
1795,180.5
2329,42.7
00877,37.71
3221,48.55
6265,53.8
3689,110.5
3135,171.0
00696B,27.88
3236,43.45
2030,23.8
5864,37.25
8926,57.2
5284,309.5
6412,74.7
6015,17.85
8070,50.0
3033,43.3
6202,56.9
00985B,10.06
6933,317.5
2207,535.0
2371,27.8
3709,62.0
3317,56.5
6133,24.5
5243,91.6
4915,60.5
00940,12.82
00764B,26.81
009826,10.09
1608,36.65
00772B,32.12
00770,68.35
6753,134.5
1718,10.4
8464,371.5
2072,131.0
3162,69.6
00722B,33.94
00635U,45.69
00410A,11.91
6706,123.0
3003,58.7
00738U,52.8
3380,29.9
1563,77.1
2439,76.1
00670L,201.45
2302,41.8
6127,48.2
4585,297.0
2328,46.0
9939,128.5
00725B,33.64
6191,81.7
2233,161.0
1708,50.2
3088,121.0
00998A,18.09
2402,54.6
6664,356.5
4540,57.7
6937,287.5
3587,246.0
5309,50.7
00939,23.84
00401A,14.29
1714,16.25
00993A,13.34
6435,246.0
00706L,20.31
1536,47.9
4123,30.4
3617,245.0
4743,46.95
6922,193.0
4147,65.3
2254,63.1
2915,57.4
3048,52.0
3013,83.8
00952,17.98
2342,38.95
4771,211.5
00887,15.87
2485,39.9
1528,21.05
3526,277.0
6188,65.0
00692,93.95
009827,10.15
00900,19.54
4772,249.5
6023,82.9
3592,218.5
1210,52.5
00934,30.12
3014,130.0
2352,28.65
6840,93.2
6024,61.2
2633,26.1
1514,102.0
00997A,11.07
2393,62.6
2466,98.6
9945,28.05
00719B,30.81
9914,77.0
6788,348.0
00904,41.87
4510,44.3
1710,15.85
1722,44.55
6443,24.0
6104,92.5
8473,39.5
5285,85.9
6913,130.5
00894,47.99
2340,32.35
5469,71.1
00989B,9.99
7749,355.0
4976,36.7
2101,30.65
1809,38.1
5498,53.6
3576,16.9
4768,301.0
2006,81.9
009824,10.11
3704,38.9
2406,26.9
00665L,9.23
2069,22.4
3059,38.5
6263,159.5
3028,62.3
00633L,48.12
6962,31.25
6190,66.0
2838,21.3
00882,14.9
1440,13.6
2401,24.85
8147,137.0
3049,12.5
6579,147.5
6782,232.5
1229,41.7
3543,43.35
009820,9.91
4956,34.1
00913,49.65
6155,56.4
3228,177.5
4739,82.1
5392,41.15
6996,169.5
2491,40.6
00987A,16.37
9938,40.35
00995A,17.41
6532,97.9
00701,40.62
009821,15.02
8234,66.9
00915,32.76
2355,41.9
9941,81.0
6613,258.5
6890,162.0
4707,28.3
00731,97.55
00753L,9.21
3209,45.35
4541,60.3
00985A,23.1
6670,279.0
6284,77.6
5234,296.0
8383,64.7
2442,15.95
009819,9.75
6245,79.3
00988B,19.36
6215,95.6
6153,17.4
00924,33.02
8255,139.5
00946,15.24
9802,71.2
00941,25.38
00938,26.6
00642U,30.85
00994A,16.85
4766,346.0
8936,50.1
6491,376.0
00740B,36.99
00950B,13.47
1810,24.0
6143,84.3
2820,17.0
1721,24.6
5009,32.8
00954,19.11
4556,77.5
00981D,10.23
6292,65.7
00984A,15.54
3289,138.0
6462,99.3
6761,175.0
3577,108.5
00951,17.83
1723,83.9
009805,15.19
4923,55.0
3312,50.1
8454,239.5
3010,127.0
6903,310.0
2495,36.05
5608,17.25
00643,18.13
1808,34.85
