# 收盤價 MD
# T:2026-09-18 09:15

## [CLOSE]
```csv
代號,收盤價
2303,157.0
2330,2445.0
2408,511.0
1815,123.0
2454,4570.0
2344,176.5
1303,241.0
6213,520.0
6147,220.5
2383,4940.0
3189,832.0
3443,6740.0
6770,73.1
3105,477.0
6274,1385.0
3324,1445.0
2449,279.0
2308,1740.0
3008,6255.0
6488,913.0
3264,259.5
00918,34.41
2409,30.1
3665,2145.0
3037,977.0
2455,529.0
3711,631.0
6257,235.5
2481,169.0
2327,539.0
2368,1000.0
3017,3345.0
3026,801.0
3406,967.0
3450,545.0
5314,29.7
4958,483.5
3661,3450.0
2317,251.5
2345,1825.0
6226,44.4
6182,113.5
3374,429.5
8299,2040.0
3081,2785.0
5347,171.5
00981A,28.89
3605,154.0
00631L,37.22
6510,3520.0
3481,48.6
6173,309.5
2301,284.5
8046,1105.0
3006,287.5
4979,575.0
2337,121.5
2615,123.0
8039,261.0
1560,820.0
3231,188.5
6669,2165.0
2492,306.5
6239,281.5
6683,1670.0
6223,5820.0
6426,368.5
3036,206.5
3532,447.0
0050,109.25
2609,62.5
6168,38.3
2426,97.9
8103,127.0
8021,462.0
1727,105.5
2489,43.4
2313,224.5
4991,460.0
8064,126.5
6672,304.0
2376,362.0
2221,122.5
8028,254.5
6442,1520.0
1802,59.5
00403A,10.24
3094,51.7
4908,236.0
2059,12630.0
00685L,12.26
1314,9.04
3016,116.0
2360,2160.0
2382,344.5
7717,619.0
4916,106.5
4956,42.1
2884,45.9
3624,121.0
5483,182.5
3042,184.0
2603,243.5
3653,5460.0
3491,1495.0
3167,821.0
2887,43.65
6446,1205.0
8150,89.6
6933,343.0
3529,2805.0
7769,6200.0
6179,39.2
00406A,9.49
6290,273.5
7711,565.0
2404,1075.0
1709,40.65
3363,659.0
8110,46.95
2891,70.8
6291,515.0
7799,503.0
6620,142.0
3260,398.5
6538,365.5
2542,47.35
2493,186.0
6505,84.6
6531,943.0
3693,716.0
1326,68.1
6805,2185.0
2412,144.5
6715,402.5
00919,32.14
6139,720.0
2324,38.05
2834,18.5
2338,48.95
3045,124.0
4971,562.0
2357,952.0
3044,511.0
7828,2070.0
00991A,17.38
7610,1790.0
5475,175.0
2883,39.55
5274,19050.0
3163,656.0
00632R,9.74
1301,64.6
6861,229.5
8358,490.0
6706,145.0
6207,112.5
8996,1330.0
6451,423.0
8111,75.0
00712,7.97
2305,54.8
2363,54.9
6187,1245.0
0056,56.85
5289,1295.0
2441,121.5
2351,240.0
6218,58.4
2881,151.5
6533,252.5
6691,637.0
3035,184.5
5425,93.6
3680,530.0
2371,29.4
00881,50.75
3714,66.7
2464,181.0
3702,111.5
4977,174.0
00937B,14.33
3138,108.5
6588,119.0
3441,184.0
2882,111.5
00405A,8.69
2801,29.3
3533,1570.0
4770,250.0
7788,299.5
2395,686.0
2354,66.4
5340,85.0
2049,335.0
2377,153.5
3675,294.5
3211,364.5
4960,22.1
009816,16.19
