# 收盤價 MD
# T:2026-09-02 09:00

## [CLOSE]
```csv
代號,收盤價
2616,13.45
2617,31.2
2618,42.4
2630,51.3
2633,26.25
2634,67.0
2636,69.6
2637,95.6
2640,156.5
2641,17.9
2642,20.5
2643,63.2
2645,176.0
2646,20.65
2701,10.45
2702,12.7
2704,45.0
2705,15.85
2706,12.5
2707,179.0
2712,14.4
2718,41.8
2719,20.3
2722,21.65
2723,82.8
2724,10.9
2726,8.21
2727,232.5
2729,155.0
2731,143.5
2732,65.2
2734,15.0
2736,11.75
2739,37.85
2740,30.85
2743,59.0
2745,88.3
2748,38.85
2751,51.6
2752,177.0
2753,179.5
2754,69.5
2755,102.0
2756,62.3
2762,82.3
2801,25.2
2809,56.6
2812,19.1
2816,38.65
2820,16.55
2823,30.55
2832,58.9
2834,17.1
2836,12.0
2836A,24.1
2838,20.25
2838A,52.0
2841,2.68
2845,13.65
2849,14.4
2850,160.5
2851,45.85
2852,28.25
2855,50.0
2867,9.7
2880,41.95
2881,145.0
2881A,61.8
2881B,60.9
2881C,51.5
2882,111.0
2882A,60.4
2882B,58.9
2883,34.95
2883B,8.21
2884,39.9
2885,66.7
2886,48.5
2887,40.3
2887E,48.85
2887F,45.75
2887G,44.1
2887H,42.1
2887I,9.52
2887Z1,21.0
2888,11.8
2888A,36.5
2888B,36.8
2889,15.65
2890,41.5
2891,66.5
2891B,62.1
2891C,61.6
2892,35.9
2897,10.6
2897B,11.6
2901,23.55
2903,22.2
2904,12.85
2905,17.4
2906,13.9
2908,21.95
2910,23.8
2911,6.42
2912,216.0
2913,11.15
2915,56.7
2916,40.0
2923,24.75
2924,17.55
2926,30.6
2928,31.85
2929,5.55
2936,40.35
2937,44.45
2939,19.7
2941,31.8
2945,40.0
2947,61.5
2948,38.3
2949,61.1
3002,17.2
3003,68.0
3004,120.0
3005,118.5
3006,278.5
3008,7580.0
3010,128.0
3011,10.25
3013,92.4
3014,131.5
3015,53.6
3016,104.0
3017,3410.0
3018,12.8
3019,143.5
3021,20.4
3022,92.5
3023,320.0
3024,14.85
3025,52.2
3026,731.0
3027,18.2
3028,64.6
3029,112.5
3030,297.5
3031,24.5
3032,81.6
3033,44.25
3034,552.0
3035,183.5
3036,196.0
3036A,52.0
3037,971.0
3038,20.2
3040,36.25
3041,23.2
3042,182.0
3043,21.35
3044,503.0
3045,115.5
3046,56.6
3047,13.75
3048,54.8
3049,13.3
3050,11.6
3051,22.8
3052,10.6
3054,58.4
3055,129.5
3056,14.05
3057,17.6
3058,8.19
3059,39.2
3060,26.7
3062,20.8
3064,18.95
3066,25.55
3067,18.3
3071,24.7
3073,22.15
3078,48.45
3081,3425.0
3083,23.25
3085,11.8
3086,32.7
3088,125.5
3089,81.0
3090,173.0
3092,24.0
3093,48.2
3094,41.2
3095,35.8
3105,492.0
3114,34.15
3115,8.61
3118,31.9
3122,26.15
3128,20.1
3130,210.5
3131,2480.0
3135,173.0
3138,97.8
3141,90.5
3144,38.2
3147,219.0
3149,64.2
3150,17.05
3152,242.5
3158,83.5
3162,71.9
3163,761.0
3164,15.85
3167,800.0
3168,41.95
3169,110.5
3171,62.9
3176,35.15
3178,62.0
3188,24.65
3189,874.0
3191,17.6
3202,3.96
3205,47.05
3206,34.15
3207,38.6
3209,46.4
3211,406.0
3213,128.5
3217,138.0
3218,143.0
3219,89.2
3221,51.3
3224,34.25
3226,53.9
3227,196.5
3228,180.0
3229,50.9
3230,44.7
3231,182.0
3232,19.75
3234,200.0
3236,44.9
3252,15.5
3257,49.95
3259,13.75
3260,412.0
3264,237.5
3265,182.5
3266,14.0
3268,17.75
3272,14.25
3276,14.5
3284,20.65
3285,43.15
3287,37.7
3288,21.1
3289,143.0
3290,49.6
3293,711.0
3294,30.6
3296,24.05
3297,27.8
3303,51.8
3305,114.5
3306,44.85
3308,21.85
3310,68.8
3311,32.15
3312,52.4
3313,10.9
3317,63.2
3321,17.5
3322,11.25
3323,29.4
3324,1375.0
3325,11.35
3332,61.8
3338,66.8
3339,47.4
3346,19.6
3349,22.9
3354,23.7
3356,62.3
3357,215.5
3360,15.35
3362,200.0
3363,786.0
3372,14.95
3373,16.45
3374,421.5
3376,213.0
3379,29.15
3380,28.35
3383,1.7
3388,91.7
3390,22.4
3402,123.0
3406,1005.0
3413,284.0
3416,177.0
3419,12.0
3426,47.8
3430,113.0
3432,14.5
3434,29.7
3437,18.05
3438,66.7
3441,133.0
3443,5995.0
3444,81.7
3447,29.7
3450,625.0
3452,1.47
3454,99.4
3455,265.0
3465,29.3
3466,25.0
3467,49.1
3479,125.5
3481,49.3
3483,75.4
3484,49.6
3485,225.0
3489,22.7
3490,46.15
3491,1480.0
3492,19.25
3494,7.08
3498,203.5
3499,12.65
3501,39.6
3504,87.2
3508,22.2
3511,19.65
3512,19.7
3515,224.5
3516,25.9
3518,31.4
3520,17.3
3521,12.1
3522,11.6
3523,15.15
3526,285.0
3527,51.4
3528,84.0
3529,2640.0
3530,59.0
3531,21.45
3532,402.0
3533,1745.0
3535,88.7
3536,2.92
3537,55.3
3540,24.4
3541,21.65
3543,48.3
3545,49.9
3546,71.3
3548,85.5
3550,23.65
3551,181.0
3552,43.05
3555,205.0
3556,62.5
3557,24.4
3558,123.0
3562,14.8
3563,710.0
3564,44.7
3567,25.75
3570,163.0
3576,17.8
3577,115.0
3580,83.2
3581,113.5
3583,773.0
3587,253.5
3588,53.3
3591,22.7
3592,224.5
3593,10.9
3594,50.5
3596,159.5
3597,26.35
3605,125.5
3607,13.8
3609,18.05
3611,183.0
3615,37.55
3617,251.5
3622,53.1
3623,23.3
3624,90.2
3625,12.8
3628,68.5
3629,20.0
3630,26.05
3631,40.95
3632,7.32
3642,3.87
3645,73.5
3646,23.65
3652,32.8
3653,5885.0
3661,4275.0
3663,62.5
3664,7.59
3665,2315.0
3666,25.0
3669,35.25
3672,12.5
3673,67.8
3675,278.5
3679,108.0
3680,542.0
3682,7.47
3684,53.2
3685,37.7
3686,14.65
3687,63.8
3689,118.0
3691,106.5
3693,624.0
3694,50.8
3698,22.25
3701,41.05
3702,100.5
3703,19.55
3704,41.7
3705,55.9
3706,95.7
3707,63.2
3708,100.5
3709,66.6
3710,5.08
3711,610.0
3712,21.6
3713,14.75
3714,62.5
3715,132.5
3716,34.6
3717,22.3
4102,19.25
4104,71.1
4105,77.9
4106,24.35
4107,114.0
4108,11.55
4109,11.2
4111,28.75
4113,15.0
4114,29.8
4116,40.1
4119,56.3
4120,47.4
4121,13.05
4123,31.05
4126,77.8
4127,71.0
4128,15.0
4129,81.8
4130,26.7
4131,30.6
4133,20.75
4137,83.4
4138,51.8
4139,42.95
4141,26.1
4142,17.7
4144,26.9
4147,62.4
4148,31.05
4152,99.6
4153,32.1
4154,12.5
4155,14.5
4157,8.94
4160,39.6
4161,22.85
4162,58.4
4163,138.0
4164,25.9
4166,24.7
4167,19.5
4168,22.45
4169,154.0
4171,17.0
4173,17.4
4174,25.05
4175,51.7
4178,16.95
4180,70.9
4183,14.0
4188,14.55
4190,26.15
4192,19.0
4195,14.25
4198,43.95
4205,69.6
4207,20.5
4303,37.55
4304,22.8
4305,43.95
4306,15.05
4401,13.9
4402,14.85
4406,10.05
4413,19.95
4414,8.37
4416,12.45
4417,47.15
4419,45.75
4420,37.7
4426,7.57
4429,40.8
4430,17.8
4432,15.8
4433,18.95
4438,60.8
4439,96.7
4440,17.55
4441,172.5
4442,50.7
4502,15.65
4503,24.8
4506,122.0
4510,44.55
4513,16.1
4523,24.1
4526,30.55
4527,40.75
4528,15.05
4529,3.99
4530,28.6
4532,23.85
4533,26.45
4534,30.0
4535,28.05
4536,164.5
4538,17.7
4540,59.4
4541,66.5
4542,306.0
4543,30.45
4545,32.0
4549,102.0
4550,24.0
4551,167.5
4552,16.85
4554,29.85
4555,46.5
4556,70.6
4557,50.3
4558,17.5
4560,29.7
4561,43.65
4562,30.95
4563,44.75
4564,16.65
4566,65.3
4568,40.1
4569,168.0
4571,157.0
4572,144.5
4576,230.5
4577,87.4
4580,87.0
4581,47.55
4582,23.75
4583,467.5
4584,39.15
4585,294.5
4588,52.8
4590,87.9
4609,4.25
4702,9.68
4706,32.4
4707,32.25
4711,16.8
4712,2.85
4714,10.9
4716,17.55
4720,19.0
4721,73.7
4722,208.0
4725,17.9
4726,24.25
4728,405.0
4729,18.95
4735,37.8
4736,126.5
4737,57.5
4739,85.7
4741,42.85
4743,46.45
4744,27.0
4745,11.85
4746,48.75
4747,26.05
4749,799.0
4754,38.6
4755,120.0
4760,268.0
4763,50.0
4764,247.0
4766,350.0
4767,28.6
4768,307.5
4770,221.5
4771,215.0
4772,261.5
4803,3.6
4804,3.27
4806,9.0
4807,27.9
4903,37.6
4904,101.0
4905,89.4
4906,38.2
4907,47.8
4908,229.5
4909,39.15
4911,29.5
4912,98.7
4915,59.8
4916,99.7
4919,124.0
4923,54.2
4924,9.99
4927,41.75
4930,16.15
4931,260.5
4933,55.1
4934,14.0
4935,33.65
4938,91.0
4939,87.1
4942,33.2
4943,8.37
4944,11.6
4945,76.1
4946,91.8
4947,228.5
4949,81.7
4950,16.3
4951,79.2
4952,51.2
4953,122.5
4956,36.2
4958,535.0
4960,21.2
4961,167.5
4966,580.0
4967,276.0
4968,93.0
4971,660.0
4972,16.75
4973,153.0
4974,69.1
4976,37.8
4977,178.5
4979,600.0
4987,81.6
4989,64.7
4991,544.0
4994,83.1
4995,50.3
4999,18.8
5007,56.3
5009,34.15
5011,18.3
5013,28.55
5014,10.1
5015,22.1
5016,24.5
5102,24.65
5201,26.0
5202,12.0
5203,58.9
5205,20.55
5206,23.35
5209,155.5
5210,28.6
5211,19.15
5212,46.6
5213,21.0
5215,39.0
5220,20.0
5222,107.0
5223,23.5
5225,60.9
5227,31.45
5228,41.55
5230,17.9
5234,301.0
5236,137.0
5243,91.9
5244,34.7
5245,23.2
5251,26.3
5258,46.3
5259,7.86
5263,99.6
5264,87.1
5269,1470.0
5272,17.1
5274,17120.0
5276,18.3
5278,24.45
5281,15.8
5283,52.2
5284,337.0
5285,81.5
5287,136.5
5288,189.5
5289,1450.0
5291,72.4
5292,241.0
5299,98.1
5301,5.75
5302,10.35
5304,3.32
5305,42.3
5306,93.9
5309,53.5
5310,24.3
5312,91.6
5314,35.3
5315,19.15
5321,78.2
5324,12.3
5328,62.3
5340,84.3
5344,13.6
5345,21.9
5347,153.5
5348,16.8
5349,25.4
5351,119.5
5353,28.1
5355,5.86
5356,26.1
5364,8.46
5371,83.5
5381,26.5
5383,41.5
5386,277.5
5388,77.1
5392,44.7
5398,14.2
5403,94.3
5410,35.65
5425,95.2
5426,30.5
5432,151.5
5434,540.0
5438,16.85
5439,275.0
5443,111.5
5450,14.7
5452,27.85
5455,30.4
5457,27.9
5460,15.9
5464,69.0
5465,24.7
5468,25.2
5469,74.0
5471,61.4
5474,151.5
5475,200.5
5478,98.4
5481,20.8
5483,183.5
5484,40.0
5487,29.5
5488,12.05
5489,41.55
5490,27.9
5493,86.8
5498,56.4
5508,52.9
5511,71.0
5512,7.73
5514,14.8
5515,52.5
5516,11.75
5519,27.7
5520,82.8
5521,10.55
5522,62.4
5523,30.35
5525,21.85
5529,22.7
5530,50.2
5531,7.27
5533,13.95
5534,75.9
5536,883.0
5538,37.05
5543,29.95
5546,14.3
5547,19.85
5548,20.45
5601,30.5
5603,14.05
5604,30.85
5607,51.7
5608,16.7
5609,77.8
5701,4.45
5703,13.95
5704,23.55
5706,44.95
5820,11.7
5864,36.6
5871,114.0
5871A,100.0
5876,44.5
5878,38.5
5880,25.6
5902,34.7
5903,185.5
5904,73.5
5905,7.79
5906,38.0
5907,4.96
6005,32.05
6015,16.6
6016,21.55
6020,20.95
6021,39.1
6023,85.6
6024,63.1
6026,15.15
6028,96.2
6101,37.7
6103,44.6
6104,98.0
6108,23.9
6109,10.9
6111,38.15
6112,45.15
6113,23.1
6114,25.25
6115,44.1
6116,14.3
6117,64.1
6118,15.2
6120,12.65
6121,408.5
6122,48.05
6123,43.55
6124,27.05
6125,50.8
6126,30.15
6127,50.4
6128,19.95
6129,13.1
6130,26.8
6131,5.18
6133,23.05
6134,28.95
6136,24.6
6138,293.5
6139,770.0
6140,16.95
6141,58.0
6142,8.86
6143,88.5
6144,13.65
6146,194.0
6147,183.5
6148,28.0
6150,60.9
6151,35.9
6152,13.8
6153,17.95
6154,14.1
6155,57.6
6156,21.3
6158,16.85
6160,15.05
6161,50.0
6163,41.95
6164,12.25
6165,49.85
6166,117.5
6167,10.45
6168,27.95
6169,12.35
6170,48.0
6171,26.45
6172,20.1
6173,261.5
6174,44.75
6175,73.7
6176,92.1
6177,47.55
6179,30.2
6180,40.8
6182,116.0
6183,91.1
6184,40.65
6185,12.9
6186,31.35
6187,1375.0
6188,67.9
6189,48.15
6190,71.6
6191,84.3
6192,117.5
6194,29.75
6195,27.95
6196,507.0
6197,317.0
6198,19.4
6199,93.1
6201,44.2
6202,59.0
6203,60.3
6204,90.0
6205,68.5
6206,139.0
6207,107.5
6208,81.6
6209,81.9
6210,18.0
6212,30.95
6213,550.0
6214,182.5
6215,99.1
6216,20.5
6217,189.5
6218,41.6
6219,12.1
6220,25.85
6221,21.55
6222,20.0
6223,5410.0
6224,77.3
6225,57.5
6226,34.0
6227,113.5
6228,17.3
6229,23.95
6230,110.5
6231,222.5
6233,21.3
6234,35.8
6235,39.3
6236,19.05
6237,35.15
6238,179.5
6239,284.0
6240,25.8
6241,17.25
6242,33.6
6243,39.55
6244,23.9
6245,78.8
6246,12.35
6247,15.45
6248,17.15
6251,20.3
6257,221.5
6259,30.6
6261,81.9
6263,165.5
6264,6.05
6265,56.7
6266,24.75
6269,75.2
6270,29.65
6271,231.0
6272,25.15
6274,1450.0
6275,46.05
6276,20.2
6277,78.4
6278,200.0
6279,126.5
6281,51.3
6282,44.9
6283,19.95
6284,80.1
6285,249.0
6287,8.89
6288,20.95
6289,1.35
6290,259.5
6291,424.0
6292,61.8
6294,28.9
6404,4.64
6405,40.65
6409,1030.0
6411,80.6
