# 收盤價 MD
# T:2026-09-11 09:00

## [CLOSE]
```csv
代號,收盤價
2454,4610.0
2308,1605.0
2303,140.0
2408,493.5
2327,550.0
2344,171.5
6173,298.0
3008,6580.0
1303,237.5
3711,625.0
3037,973.0
2317,247.5
3231,181.5
3167,843.0
2409,30.25
2492,321.5
3481,48.0
6505,90.0
8227,234.5
6770,71.4
3081,2790.0
3374,470.0
7769,6350.0
3189,808.0
3006,301.0
2368,1010.0
3105,446.0
2301,281.0
6739,1320.0
1815,123.5
3624,108.5
6488,885.0
4958,481.5
6446,1300.0
8039,271.5
2481,150.5
00406A,9.47
6179,38.1
6182,105.0
6187,1240.0
6442,1740.0
2221,103.0
2882,109.0
3680,519.0
00632R,9.91
5483,175.0
009816,15.82
4979,545.0
2486,236.5
2885,69.5
2379,689.0
1503,201.5
6672,291.5
6451,418.0
3363,698.0
3324,1400.0
3702,105.5
3533,1550.0
3044,493.0
2890,42.8
6415,397.5
7610,2000.0
2834,17.8
3090,165.5
6834,102.5
3583,695.0
5475,181.0
3715,122.0
8028,222.0
2002,19.0
7717,469.0
2354,64.0
6214,188.0
6727,506.0
8112,84.7
7825,101.5
2618,41.55
1714,15.6
4971,589.0
6209,79.0
00404A,9.82
1785,96.5
8210,898.0
4966,533.0
5269,1325.0
2634,63.6
6196,521.0
6409,860.0
2474,202.5
6533,238.5
2421,161.0
6199,97.3
2478,120.0
3362,178.0
2812,19.1
6472,400.0
2347,88.2
6189,46.3
8111,69.5
00945B,14.33
7788,302.0
2912,217.5
00409A,9.66
2332,18.8
5288,180.0
2645,171.5
2436,67.0
1514,100.5
3623,27.1
5464,88.5
6192,111.5
6456,63.0
3628,74.8
6526,632.0
3088,123.5
4973,140.5
2375,119.5
2845,13.35
3416,158.5
9939,128.0
1476,290.0
9945,27.65
3033,41.45
3357,203.0
3305,99.5
3046,52.0
5243,88.9
6166,110.5
2542,46.0
1722,43.55
3013,86.3
5201,29.95
009821,14.59
2367,40.05
3023,323.0
4417,50.1
6693,173.5
4956,32.9
4906,35.6
6757,53.6
6190,67.7
