# 收盤價 MD
# T:2026-08-27 08:47

## [CLOSE]
```csv
代號,收盤價
020025,37.89
020026,6.37
020027,10.65
02002L,7.38
02003L,4.34
1101,24.3
1101B,43.2
1102,35.2
1103,13.3
1104,26.8
1108,11.8
1109,13.75
1110,16.0
1201,12.25
1203,46.9
1210,52.7
1213,7.18
1215,109.0
1216,77.7
1217,9.99
1218,14.65
1219,11.9
1220,10.9
1225,26.0
1227,28.95
1229,41.95
1231,81.2
1232,157.5
1233,28.5
1234,33.35
1235,38.35
1236,25.6
1240,57.3
1256,186.0
1258,26.85
1259,63.7
1262,34.9
1264,252.0
1268,181.0
1294,55.3
1295,46.5
1301,60.1
1303,207.0
1304,12.3
1305,12.2
1307,30.85
1308,14.1
1309,13.45
1310,8.2
1312,13.0
1312A,22.2
1313,11.9
1314,7.99
1315,66.3
1316,11.6
1319,82.3
1321,33.75
1323,21.55
1324,10.15
1325,26.0
1326,60.3
1333,1.44
1336,16.5
1337,4.68
1338,14.45
1339,46.3
1340,5.33
1341,59.9
1342,103.5
1402,28.55
1409,24.85
1410,24.75
1413,9.41
1414,19.0
1416,11.9
1417,8.28
1418,17.95
1419,66.7
1423,35.5
1432,15.05
1434,17.9
1435,23.55
1436,38.8
1437,32.15
1438,22.4
1439,29.55
1440,13.75
1441,8.98
1442,30.25
1443,25.15
1444,7.21
1445,10.35
1446,13.55
1447,6.94
1449,12.55
1451,17.35
1452,11.45
1453,11.45
1454,12.5
1455,9.99
1456,14.15
1457,14.5
1459,15.6
1460,6.7
1463,17.6
1464,10.3
1465,12.1
1466,15.9
1467,8.26
1468,13.25
1470,24.5
1471,9.88
1472,88.2
1473,20.05
1474,10.05
1475,26.6
1476,316.0
1477,197.0
1503,202.0
1504,71.4
1506,10.2
1507,64.8
1512,6.56
1513,166.0
1514,102.0
1515,36.3
1516,15.0
1517,11.4
1519,717.0
1521,25.8
1522,28.35
1522A,51.0
1524,27.5
1525,66.9
1526,16.3
1527,32.8
1528,19.1
1529,16.9
1530,29.35
1531,13.15
1532,23.0
1533,31.8
1535,46.2
1536,50.1
1537,119.5
1538,8.96
1539,15.65
1540,19.25
1541,21.9
1558,102.5
1560,682.0
1563,66.0
1565,96.3
1566,19.65
1568,29.25
1569,44.65
1570,33.4
1580,107.0
1582,75.0
1583,48.9
1584,18.15
1586,18.1
1587,24.25
1589,5.54
1590,1470.0
1591,35.55
1592,2.57
1593,32.0
1595,66.0
1597,134.5
1598,20.6
1599,23.05
1603,31.0
1604,23.35
1605,39.4
1608,37.6
1609,38.0
1611,11.95
1612,35.0
1614,30.95
1615,44.7
1616,19.6
1617,17.8
1618,39.6
1623,201.0
1626,9.72
1701,21.15
1702,32.95
1707,90.2
1708,50.1
1709,37.1
1710,15.8
1711,44.2
1712,39.9
1713,43.85
1714,16.55
1717,71.9
1718,10.7
1720,57.1
1721,20.1
1722,44.6
1723,88.0
1724,15.6
1725,31.5
1726,78.2
1727,94.4
1730,51.7
1731,20.95
1732,26.6
1733,32.3
1734,32.5
1735,20.45
1736,128.5
1737,30.9
1742,17.85
1752,31.6
1760,58.4
1762,35.95
1773,160.5
1776,17.0
1777,74.0
1780,24.85
1781,10.75
1783,40.55
1784,62.6
1785,103.0
1786,49.55
1787,26.15
1788,130.0
1789,19.05
1795,195.5
1796,29.05
1799,30.0
1802,59.7
1805,10.3
1806,8.05
1808,35.6
1809,40.1
1810,25.55
1813,11.7
1815,118.0
1817,40.25
1902,20.65
1903,48.7
1904,25.35
1905,13.55
1906,11.65
1907,30.4
1909,11.0
2002,19.35
2002A,37.25
2006,82.2
2007,7.09
2008,31.1
2009,43.2
2010,22.8
2012,14.9
2013,42.1
2014,17.25
2015,64.9
2017,9.05
2020,21.85
2022,7.66
2023,13.85
2024,13.55
2025,13.45
2027,50.0
2028,15.85
2029,22.45
2030,23.5
2031,46.55
2032,17.3
2033,23.0
2034,20.35
2035,27.5
2038,13.0
2049,353.0
2059,14510.0
2061,49.45
2062,19.35
2063,24.1
2064,12.75
2065,36.75
2066,53.9
2067,5.0
2069,21.8
2070,67.4
2072,149.0
2073,26.4
2101,33.0
2102,18.6
2103,28.2
2104,10.65
2105,31.4
2106,17.25
2107,26.95
2108,30.65
2109,14.85
2114,89.8
2115,24.05
2201,28.8
2204,54.2
2206,63.6
2207,523.0
2208,19.2
2211,83.7
2221,71.4
2227,48.35
2228,73.7
2230,24.15
2231,92.4
2233,177.0
2235,26.75
2236,119.5
2237,27.75
2239,20.15
2241,34.45
2243,41.4
2247,226.0
2248,64.0
2250,62.1
2254,60.6
2258,31.55
2301,307.0
2302,44.9
2303,123.5
2305,31.0
2308,1750.0
2312,31.9
2313,222.0
2314,11.9
2316,161.0
2317,246.5
2321,14.75
2323,10.85
2324,40.95
2327,537.0
2328,45.35
2329,44.15
2330,2415.0
2331,19.75
2332,20.0
2337,125.5
2338,39.65
2340,34.75
2342,41.35
2344,181.5
2345,2055.0
2347,87.1
2348,71.1
2348A,38.25
2349,11.15
2351,219.0
2352,28.1
2353,31.4
2354,61.5
2355,42.65
2356,66.8
2357,971.0
2358,4.56
2359,146.5
2360,1980.0
2362,49.2
2363,51.3
2364,75.0
2365,30.35
2367,44.8
2368,1040.0
2369,31.8
2371,27.65
2373,53.6
2374,70.1
2375,124.0
2376,351.5
2377,146.0
2379,734.0
2380,19.0
2382,332.5
2383,5895.0
2385,107.0
2387,36.55
2388,74.0
2390,10.65
2392,45.15
2393,66.8
2395,688.0
2397,62.9
2399,47.9
2401,25.65
2402,56.1
2404,1080.0
2405,15.5
2406,28.85
2408,517.0
2409,25.5
2412,136.0
2413,44.05
2414,52.2
2415,30.8
2417,43.9
2419,25.0
2420,53.6
2421,151.5
2423,74.4
2424,8.15
2425,38.0
2426,99.8
2427,22.7
2428,252.0
2429,33.95
2430,17.7
2431,10.4
2432,27.75
2433,41.75
2434,52.8
2436,64.3
2438,18.05
2439,82.1
2440,14.0
2441,118.0
2442,19.7
2443,3.57
2444,11.15
2448,41.4
2449,244.0
2450,28.3
2451,301.0
2453,52.1
2454,3945.0
2455,428.0
2456,94.6
2457,23.2
2458,139.5
2459,67.3
2460,29.2
2461,18.25
2462,20.35
2464,192.0
2465,93.6
2466,105.0
2467,570.0
2468,34.35
2471,49.55
2472,218.5
2474,206.5
2476,125.5
2477,20.9
2478,122.0
2480,156.0
2481,150.5
2482,16.05
2483,35.7
2484,76.7
2485,43.05
2486,262.5
2488,48.45
2489,41.5
2491,46.65
2492,269.5
2493,181.5
2495,38.6
2496,55.1
2497,45.65
2498,40.7
2499,4.12
2501,23.0
2504,32.1
2505,17.4
2506,8.64
2509,15.5
2511,8.38
2514,12.05
2515,12.0
2516,14.35
2520,35.8
2524,35.8
2527,42.7
2528,20.8
2530,19.6
2534,17.35
2535,90.4
2536,21.0
2537,11.65
2538,9.14
2539,34.9
2540,47.2
2542,48.0
2543,38.6
2545,34.9
2546,107.0
2547,10.2
2548,96.0
2596,34.85
2597,171.5
2601,6.9
2603,231.0
2605,34.85
2606,72.0
2607,52.4
2608,28.8
2609,57.6
2610,20.8
2611,15.2
2612,61.5
2613,23.0
2614,18.55
2615,115.0
2616,13.5
2617,30.85
2618,43.0
2630,51.4
2633,26.35
2634,69.0
2636,69.9
2637,91.2
2640,157.0
2641,18.2
2642,20.65
2643,62.8
2645,179.0
2646,21.2
2701,10.75
2702,12.8
2704,46.35
2705,15.85
2706,12.6
2707,181.0
2712,14.55
2718,49.35
2719,20.5
2722,22.3
2723,79.9
2724,10.9
2726,8.29
2727,235.0
2729,155.0
2731,145.0
2732,65.0
2734,14.95
2736,12.3
2739,38.15
2740,31.4
2743,60.8
2745,89.3
2748,38.65
2751,55.0
2752,179.0
2753,179.0
2754,69.5
2755,102.5
2756,63.0
2762,85.0
2801,23.9
2809,56.6
2812,19.0
2816,38.85
2820,16.7
2823,30.55
2832,60.3
2834,16.45
2836,12.05
2836A,24.1
2838,20.3
2838A,51.9
2841,2.68
2845,13.45
2849,14.6
2850,163.5
2851,46.0
2852,30.05
2855,47.4
2867,9.7
2880,39.6
2881,138.5
2881A,61.9
2881B,60.9
2881C,51.5
2882,102.5
2882A,60.3
2882B,58.9
2883,32.25
2883B,8.19
2884,38.7
2885,62.8
2886,46.6
2887,37.5
2887E,48.7
2887F,45.85
2887G,44.1
2887H,42.05
2887I,9.52
2887Z1,19.25
2888,11.8
2888A,36.5
2888B,36.8
2889,15.75
2890,39.15
2891,64.6
2891B,62.4
2891C,61.9
2892,33.4
2897,10.3
2897B,11.5
2901,23.55
2903,22.6
2904,13.0
2905,17.55
2906,14.1
2908,22.05
2910,24.6
2911,6.55
2912,223.0
2913,11.25
2915,59.3
2916,40.15
2923,27.1
2924,15.9
2926,29.9
2928,31.85
2929,5.61
2936,40.35
2937,48.25
2939,19.55
2941,29.8
2945,40.1
2947,61.5
2948,38.3
2949,61.6
3002,17.1
3003,65.1
3004,119.5
3005,116.0
3006,273.5
3008,6290.0
3010,129.5
3011,10.6
3013,87.2
3014,132.5
3015,53.7
3016,102.0
3017,3155.0
3018,12.9
3019,136.0
3021,20.3
3022,92.5
3023,314.5
3024,14.65
3025,57.2
3026,614.0
3027,18.3
3028,66.3
3029,110.0
3030,288.5
3031,24.8
3032,79.7
3033,45.4
3034,557.0
3035,180.5
3036,196.5
3036A,52.0
3037,1160.0
3038,20.35
3040,38.05
3041,23.0
3042,185.5
3043,21.9
3044,481.0
3045,115.5
3046,57.5
3047,13.85
3048,56.2
3049,13.35
3050,11.75
3051,23.45
3052,11.25
3054,54.5
3055,127.0
3056,14.2
3057,16.85
3058,8.14
3059,39.7
3060,27.35
3062,20.85
3064,18.95
3066,24.3
3067,17.3
3071,24.4
3073,22.5
3078,52.9
3081,3255.0
3083,23.3
3085,12.0
3086,26.6
3088,125.0
3089,81.0
3090,165.5
3092,24.65
3093,49.2
3094,38.15
3095,35.0
3105,405.0
3114,34.1
3115,9.02
3118,31.75
3122,25.55
3128,20.9
3130,212.0
3131,2485.0
3135,185.5
3138,96.8
3141,77.7
3144,38.2
3147,221.5
3149,68.0
3150,17.2
3152,260.0
3158,83.8
3162,73.4
3163,777.0
3164,16.1
3167,716.0
3168,42.1
3169,100.5
3171,63.7
3176,39.8
3178,60.5
3188,24.3
3189,881.0
3191,17.85
3202,3.96
3205,47.65
3206,34.45
3207,40.2
3209,51.8
3211,364.0
3213,127.0
3217,136.5
3218,137.5
3219,76.9
3221,50.0
3224,35.0
3226,52.9
3227,197.5
3228,156.0
3229,58.1
3230,43.05
3231,182.0
3232,19.75
3234,180.5
3236,43.9
3252,15.9
3257,50.2
3259,12.95
3260,416.0
3264,217.5
3265,173.5
3266,14.15
3268,17.95
3272,14.0
3276,14.3
3284,21.3
3285,38.3
3287,37.0
3288,21.6
3289,140.5
3290,49.55
3293,702.0
3294,30.7
3296,24.3
3297,27.25
3303,52.4
3305,108.0
3306,44.8
3308,22.95
3310,68.8
3311,32.8
3312,51.8
3313,11.55
3317,66.8
3321,18.45
3322,11.2
3323,29.95
3324,1075.0
3325,11.25
3332,62.3
3338,62.3
3339,43.1
3346,20.6
3349,23.35
3354,22.4
3356,62.0
3357,209.5
3360,15.55
3362,202.0
3363,650.0
3372,14.95
3373,16.6
3374,333.5
3376,194.0
3379,29.5
3380,27.75
3383,1.7
3388,96.5
3390,21.6
3402,122.0
3406,759.0
3413,287.5
3416,180.5
3419,11.95
3426,47.8
3430,116.0
3432,14.5
3434,30.05
3437,18.35
3438,63.2
3441,125.0
3443,6125.0
3444,89.7
3447,27.45
3450,574.0
3452,1.47
3454,99.4
3455,239.5
3465,29.35
3466,24.75
3467,48.25
3479,131.0
3481,46.4
3483,72.5
3484,50.3
3485,241.0
3489,22.8
3490,53.6
3491,1345.0
3492,20.1
3494,7.1
3498,203.5
3499,12.4
3501,40.3
3504,85.6
3508,21.95
3511,19.9
3512,19.5
3515,219.0
3516,26.25
3518,27.7
3520,17.85
3521,12.15
3522,11.55
3523,14.9
3526,280.0
3527,51.1
3528,83.4
3529,2410.0
3530,61.3
3531,22.0
3532,382.0
3533,1625.0
3535,88.3
3536,2.92
3537,54.6
3540,24.4
3541,21.55
3543,45.1
3545,50.0
3546,71.9
3548,80.4
3550,23.75
3551,176.0
3552,44.85
3555,175.0
3556,62.3
3557,24.65
3558,130.0
3562,14.8
3563,685.0
3564,45.3
3567,25.4
3570,162.5
3576,17.05
3577,113.5
3580,79.5
3581,111.0
3583,741.0
3587,255.5
3588,53.6
3591,22.2
3592,227.0
3593,11.0
3594,50.9
3596,159.5
3597,26.05
3605,112.0
3607,14.15
3609,19.35
3611,185.5
3615,38.6
3617,251.5
3622,53.1
3623,21.8
3624,91.2
3625,12.45
3628,68.0
3629,16.35
3630,26.4
3631,39.95
3632,7.16
3642,3.87
3645,66.5
3646,23.5
3652,33.8
3653,5725.0
3661,3960.0
3663,62.8
3664,5.79
3665,2005.0
3666,25.4
3669,36.3
3672,12.45
3673,68.1
3675,283.0
3679,109.0
3680,488.0
3682,7.47
3684,54.0
3685,36.5
3686,14.45
3687,63.2
3689,108.0
3691,98.8
3693,558.0
3694,51.5
3698,22.25
3701,41.45
3702,108.0
3703,19.65
3704,42.0
3705,55.8
3706,91.5
3707,63.6
3708,102.5
3709,68.0
3710,5.2
3711,592.0
3712,21.2
3713,14.7
3714,62.7
3715,114.0
3716,35.8
3717,22.85
4102,19.15
4104,71.5
4105,78.2
4106,24.85
4107,114.0
4108,11.35
4109,11.3
4111,28.9
4113,14.95
4114,29.9
4116,39.3
4119,52.2
4120,47.7
4121,13.15
4123,32.1
4126,77.7
4127,86.5
4128,15.3
4129,82.7
4130,26.7
4131,33.0
4133,20.8
4137,87.2
4138,52.0
4139,37.35
4141,26.1
4142,18.0
4144,26.9
4147,65.6
4148,32.9
4152,99.6
4153,33.55
4154,12.0
4155,14.55
4157,9.1
4160,39.6
4161,23.1
4162,60.1
4163,140.5
4164,26.55
4166,24.5
4167,20.25
4168,22.75
4169,156.0
4171,17.35
4173,17.45
4174,26.7
4175,50.9
4178,17.45
4180,70.9
4183,13.7
4188,14.6
4190,25.95
4192,19.95
4195,14.4
4198,41.2
4205,69.8
4207,20.6
4303,54.6
4304,26.3
4305,43.15
4306,15.1
4401,13.9
4402,14.8
4406,10.15
4413,19.7
4414,8.42
4416,14.95
4417,46.9
4419,46.3
4420,36.85
4426,7.75
4429,40.8
4430,17.65
4432,15.7
4433,19.0
4438,60.5
4439,97.4
4440,17.65
4441,176.5
4442,52.0
4502,15.7
4503,24.6
4506,123.0
4510,45.9
4513,16.65
4523,24.05
4526,30.6
4527,41.25
4528,15.15
4529,3.12
4530,28.2
4532,24.15
4533,25.95
4534,30.2
4535,28.6
4536,169.5
4538,17.8
4540,57.3
4541,67.5
4542,275.5
4543,30.5
4545,32.1
4549,100.5
4550,24.3
4551,160.0
4552,17.1
4554,28.3
4555,46.1
4556,75.2
4557,52.8
4558,16.9
4560,31.05
4561,45.1
4562,31.55
4563,41.05
4564,17.2
4566,66.8
4568,39.6
4569,168.5
4571,158.5
4572,140.0
4576,203.0
4577,80.0
4580,78.8
4581,48.55
4582,23.2
4583,463.0
4584,39.6
4585,301.0
4588,52.3
4590,87.6
4609,4.62
4702,9.59
4706,32.6
4707,34.65
4711,16.7
4712,2.85
4714,11.35
4716,17.05
4720,18.25
4721,74.8
4722,211.0
4725,17.9
4726,24.5
4728,400.0
4729,19.0
4735,38.3
4736,139.0
4737,57.6
4739,88.8
4741,42.65
4743,47.8
4744,27.8
4745,11.9
4746,49.35
4747,56.5
4749,755.0
4754,38.2
4755,118.0
4760,255.5
4763,46.6
4764,233.0
4766,344.5
4767,28.7
4768,324.5
4770,209.0
4771,207.5
4772,261.0
4803,3.6
4804,3.27
4806,9.28
4807,27.45
4903,36.8
4904,101.0
4905,90.9
4906,37.3
4907,47.5
4908,178.0
4909,39.0
4911,29.05
4912,89.3
4915,60.2
4916,102.5
4919,121.0
4923,52.3
4924,9.93
4927,37.0
4930,16.15
4931,255.5
4933,55.1
4934,14.5
4935,33.75
4938,89.3
4939,78.8
4942,33.25
4943,8.19
4944,11.6
4945,76.1
4946,91.9
4947,228.5
4949,73.2
4950,15.45
4951,78.9
4952,51.7
4953,122.5
4956,37.2
4958,453.0
4960,22.2
4961,165.5
4966,576.0
4967,272.5
4968,93.2
4971,552.0
4972,16.7
4973,155.0
4974,68.4
4976,39.6
4977,170.5
4979,598.0
4987,81.6
4989,66.9
4991,489.5
4994,85.6
4995,50.2
4999,19.1
5007,56.5
5009,33.55
5011,19.15
5013,28.0
5014,10.15
5015,21.85
5016,25.1
5102,24.65
5201,26.7
5202,12.05
5203,58.9
5205,20.35
5206,23.9
5209,158.0
5210,29.7
5211,19.5
5212,46.6
5213,21.45
5215,39.2
5220,19.9
5222,105.5
5223,23.5
5225,60.9
5227,31.55
5228,40.6
5230,18.25
5234,300.0
5236,138.5
5243,91.5
5244,35.15
5245,23.3
5251,25.5
5258,47.95
5259,7.86
5263,91.4
5264,87.1
5269,1455.0
5272,17.2
5274,15690.0
5276,18.4
5278,24.9
5281,15.8
5283,59.4
5284,328.0
5285,82.6
5287,154.0
5288,189.5
5289,1500.0
5291,60.9
5292,216.0
5299,101.0
5301,5.89
5302,10.45
5304,3.32
5305,42.3
5306,95.2
5309,53.2
5310,24.4
5312,92.5
5314,34.55
5315,19.3
5321,81.1
5324,12.3
5328,61.9
5340,80.8
5344,13.45
5345,22.95
5347,152.0
5348,16.3
5349,25.4
5351,117.0
5353,28.15
5355,5.92
5356,26.1
5364,8.52
5371,83.5
5381,25.3
5383,41.5
5386,234.0
5388,77.4
5392,47.3
5398,14.55
5403,93.2
5410,36.95
5425,96.6
5426,28.55
5432,142.5
5434,536.0
5438,16.8
5439,248.0
5443,105.5
5450,15.1
5452,27.9
5455,29.65
5457,27.1
5460,16.5
5464,74.0
5465,24.35
5468,25.8
5469,72.1
5471,60.6
5474,152.0
5475,181.0
5478,98.7
5481,21.55
5483,180.0
5484,40.4
5487,29.3
5488,12.3
5489,41.25
5490,28.95
5493,81.0
5498,54.6
5508,52.6
5511,71.7
5512,7.77
5514,14.55
5515,53.2
5516,11.95
5519,28.0
5520,83.4
5521,10.85
5522,64.0
5523,30.35
5525,22.1
5529,21.35
5530,50.6
5531,7.4
5533,14.0
5534,76.9
5536,854.0
5538,37.75
5543,26.0
5546,14.9
5547,19.75
5548,20.5
5601,30.5
5603,14.45
5604,30.7
5607,54.3
5608,17.05
5609,78.2
5701,4.17
5703,15.3
5704,23.6
5706,45.5
5820,11.7
5864,34.0
5871,117.0
5871A,100.0
5876,43.3
5878,38.6
5880,25.0
5902,34.7
5903,185.5
5904,74.8
5905,7.9
5906,40.45
5907,5.01
6005,30.7
6015,15.95
6016,19.8
6020,20.6
6021,39.3
6023,83.0
6024,62.7
6026,14.85
6028,94.0
6101,37.7
6103,38.9
6104,100.0
6108,22.75
6109,10.85
6111,36.15
6112,45.3
6113,23.25
6114,25.45
6115,44.05
6116,14.4
6117,62.4
6118,15.25
6120,12.6
6121,399.5
6122,48.7
6123,43.4
6124,27.05
6125,51.3
6126,30.1
6127,49.45
6128,20.45
6129,13.45
6130,27.2
6131,5.18
6133,22.45
6134,28.65
6136,25.1
6138,290.0
6139,800.0
6140,17.3
6141,50.4
6142,8.74
6143,90.4
6144,13.1
6146,192.5
6147,185.5
6148,28.25
6150,61.3
6151,36.5
6152,14.0
6153,17.0
6154,13.85
6155,56.0
6156,21.0
6158,16.5
6160,15.4
6161,50.5
6163,42.45
6164,12.2
6165,47.8
6166,120.0
6167,10.7
6168,28.5
6169,12.5
6170,48.65
6171,25.15
6172,20.1
6173,198.0
6174,45.1
6175,72.6
6176,98.2
6177,48.35
6179,27.95
6180,42.6
6182,107.0
6183,94.1
6184,41.6
6185,12.8
6186,33.0
6187,1300.0
6188,68.6
6189,48.55
6190,68.6
6191,82.1
6192,116.5
6194,29.7
6195,27.8
6196,500.0
6197,307.0
6198,19.8
6199,92.3
6201,45.0
6202,58.6
6203,59.7
6204,82.0
6205,64.3
6206,142.5
6207,110.5
6208,82.1
6209,74.7
6210,17.75
6212,31.6
6213,583.0
6214,181.0
6215,98.2
6216,21.1
6217,161.5
6218,39.6
6219,12.35
6220,25.5
6221,23.05
6222,20.45
6223,5040.0
6224,79.1
6225,68.5
6226,28.15
6227,118.5
6228,17.4
6229,23.6
6230,109.0
6231,216.0
6233,21.7
6234,36.35
6235,38.55
6236,15.9
6237,34.3
6238,179.5
6239,286.0
6240,22.45
6241,17.1
6242,34.0
6243,42.2
6244,24.4
6245,83.7
6246,12.45
6247,15.45
6248,17.0
6251,20.3
6257,204.0
6259,30.2
6261,82.4
6263,165.0
6264,6.02
6265,58.6
6266,25.2
6269,66.3
6270,29.6
6271,208.0
6272,23.3
6274,1530.0
6275,44.7
6276,20.25
6277,81.2
6278,199.5
6279,127.0
6281,51.5
6282,45.3
6283,20.05
6284,78.2
6285,242.0
6287,8.89
6288,20.95
6289,1.35
6290,241.0
6291,400.0
6292,62.3
6294,28.7
6404,4.64
6405,41.65
6409,1030.0
6411,80.1
6412,78.0
6414,398.0
6415,469.0
